set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
1,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,reduced
1,nash_CC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,reduced
1,nash_CC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,reduced
1,nash_CC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,reduced
1,nash_CC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,reduced
1,nash_CC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,reduced
1,nash_CC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,reduced
1,nash_CC_270.out,2004-12-31,2004,213.086,213.086,0,8,8,1226.359,129.000,200,263,3.311,695.935,256.515,1.994,1.858,1.795,1509.43,719.5,8.5,0.297,0.288,reduced
1,nash_CC_270.out,2005-12-31,2005,243.641,243.641,0,8.7,8.7,1296.724,128.000,198,254,3.949,694.153,325.989,1.994,1.853,1.805,1435.793,2271.5,19.4,0.304,0.311,reduced
1,nash_CC_270.out,2006-12-31,2006,186.2,186.2,0,8.7,8.7,1398.348,127.000,199,256,4.222,540.245,299.169,1.993,1.88,1.825,1624.433,5408.5,44.7,0.314,0.314,reduced
1,nash_CC_270.out,2007-12-31,2007,231.509,231.509,0,8.7,8.7,1399.387,130.000,198,254,4.608,529.086,317.368,1.993,1.824,1.842,1242.015,7309.9,63.2,0.307,0.32,reduced
1,nash_CC_270.out,2008-12-31,2008,219.425,219.425,0,8.7,8.7,1216.146,137.000,207,270,3.724,514.825,277.099,1.994,1.834,1.858,1383.122,6327.3,49,0.315,0.34,reduced
1,nash_CC_270.out,2009-12-31,2009,221.51,221.51,0,8.7,0,1258.56,116.000,194,258,3.906,532.021,293.791,1.995,1.833,1.711,1420.64,5846.2,45.2,0.32,0.297,reduced
1,nash_CC_270.out,2010-12-31,2010,182.699,182.699,0,8.9,8.9,1033.397,117.000,192,243,3.177,466.988,264.196,1.994,1.767,1.731,1084.948,8562.8,59.8,0.312,0.314,reduced
1,nash_CC_270.out,2011-12-31,2011,224.38,224.38,0,8.7,8.7,1359.726,131.000,201,255,4.132,549.768,298.386,1.994,1.87,1.801,1565.957,5445.3,37.8,0.304,0.322,reduced
1,nash_CC_270.out,2012-12-31,2012,234.866,234.866,0,8.7,8.7,1507.678,125.000,192,244,4.853,675.738,395.656,1.762,1.94,1.852,1925.651,4578.7,39.1,0.297,0.317,reduced
1,nash_CC_270.out,2013-12-31,2013,203.611,203.611,0,8.7,8.7,1424.942,139.000,207,270,4.785,619.181,385.471,1.834,1.9,1.813,1794.964,5459.9,53.1,0.236,0.328,reduced
1,nash_CC_270.out,2014-12-31,2014,178.933,178.933,0,8.7,8.7,1281.241,136.000,206,272,3.101,389.947,237.583,1.994,1.806,1.853,1277.429,10374,87.2,0.315,0.333,reduced
1,nash_CC_270.out,2015-12-31,2015,215.673,215.673,0,8.7,8.7,1247.355,125.000,199,257,3.561,575.666,295.437,1.994,1.827,1.814,1378.092,5110.9,43.3,0.315,0.313,reduced
1,nash_CC_270.out,2016-12-31,2016,150.961,150.961,0,8.7,8.7,943.832,116.000,192,245,3.006,509.539,227.47,1.994,1.728,1.733,923.712,5313.7,45,0.312,0.303,reduced
1,nash_CC_270.out,2017-12-31,2017,5.339,5.339,0,8.7,8.7,1040.848,130.000,199,261,1.951,403.457,113.104,1.994,1.784,1.509,1105.864,4979.7,40.2,0.301,0.309,reduced
1,nash_CC_270.out,2018-12-31,2018,28.108,28.108,0,8.7,8.7,896.891,128.000,192,248,1.297,429.941,89.396,1.994,1.733,1.5,846.671,4915.7,42.6,0.313,0.306,reduced
1,nash_CC_270.out,2019-12-31,2019,217.125,217.125,0,8.7,8.7,1439.35,136.000,202,263,3.915,600.429,278.678,1.994,1.871,1.789,1593.653,2557.5,22.3,0.307,0.314,reduced
1,nash_CS_270.out,1997-12-31,1997,232.604,232.604,0,8,8,1371.32,128,199,260,3.88,685.566,277.059,1.994,1.865,1.797,1562.936,1628.7,14.5,0.294,0.273,reduced
1,nash_CS_270.out,1998-12-31,1998,59.754,0,59.754,0,0,1324.201,128,183,254,5.416,482.517,271.623,1,1.85,1,1278.234,8196.7,67.1,0.295,0.312,reduced
1,nash_CS_270.out,1999-12-31,1999,213.997,213.997,0,8,8,1377.353,126,194,247,3.988,697.659,282.813,1.993,1.81,1.635,1200.915,1585.4,14.6,0.3,0.308,reduced
1,nash_CS_270.out,2000-12-31,2000,44.646,0,44.646,0,0,1314.667,126,189,272,3.466,501.69,201.272,1,1.85,1,1341.702,6830,43.6,0.319,0.306,reduced
1,nash_CS_270.out,2001-12-31,2001,238.333,238.333,0,8,8,1473.641,127,195,247,4.801,708.089,340.475,1.883,1.946,1.721,1991.561,923.5,10.6,0.289,0.286,reduced
1,nash_CS_270.out,2002-12-31,2002,7.54,0,7.54,0,0,1115.459,127,185,257,0.358,426.095,32.094,1,1.948,1,1079.206,7970.2,57.3,0.293,0.321,reduced
1,nash_CS_270.out,2003-12-31,2003,234.098,234.098,0,8,0,1499.208,128,199,253,4.036,763.694,346.188,1.868,1.937,1.745,1970.41,685.1,5.4,0.272,0.277,reduced
1,nash_CS_270.out,2004-12-31,2004,42.565,0,42.565,0,0,1210.882,128,190,0,3.354,330.588,165.976,1,1.998,1,1014.729,9186.3,57.9,0.303,0.317,reduced
1,nash_CS_270.out,2005-12-31,2005,237.83,237.83,0,8.7,8.7,1301.432,128,198,254,3.719,633.627,315.79,1.994,1.833,1.801,1360.451,4128.4,38.7,0.304,0.314,reduced
1,nash_CS_270.out,2006-12-31,2006,55.482,0,55.482,0,0,1417.698,128,188,0,5.171,485.039,247.023,1,1.824,1,1430.748,7391,61,0.313,0.316,reduced
1,nash_CS_270.out,2007-12-31,2007,240.005,240.005,0,8.7,8.7,1509.053,130,198,254,5.032,727.611,333.693,1.991,1.886,1.862,1570.315,1280.8,17.7,0.307,0.298,reduced
1,nash_CS_270.out,2008-12-31,2008,47.65,0,47.65,0,0,1123.692,130,192,0,3.948,397.534,200.005,1,1.813,1,1140.114,9113.9,76.7,0.315,0.34,reduced
1,nash_CS_270.out,2009-12-31,2009,234.525,234.525,0,8.7,0,1423.953,116,194,258,4.4,699.832,323.114,1.995,1.873,1.765,1656.331,1524.6,19.6,0.32,0.275,reduced
1,nash_CS_270.out,2010-12-31,2010,54.508,0,54.508,0,0,1128.938,116,183,252,4.653,363.938,243.552,1,1.811,1,1007.347,13082,112.9,0.311,0.307,reduced
1,nash_CS_270.out,2011-12-31,2011,225.448,225.448,0,8.7,8.7,1375.149,131,201,255,4.207,590.693,300.464,1.994,1.878,1.804,1595.745,4676.3,45.3,0.304,0.32,reduced
1,nash_CS_270.out,2012-12-31,2012,69.096,0,69.096,0,0,1535.336,131,190,0,6.934,668.571,387.769,0.874,1.97,1,1887.541,5720.4,49.1,0.29,0.316,reduced
1,nash_CS_270.out,2013-12-31,2013,204.195,204.195,0,8.7,8.7,1453.501,139,207,270,4.9,739.907,389.736,1.818,1.911,1.821,1845.847,1667.1,23.2,0.232,0.321,reduced
1,nash_CS_270.out,2014-12-31,2014,44.871,0,44.871,0,0,1310.426,139,191,0,5.422,294.533,203.139,1,1.998,1,1113.533,14083,129,0.315,0.334,reduced
1,nash_CS_270.out,2015-12-31,2015,221.746,221.746,0,8.7,8.7,1242.189,125,199,257,3.711,631.359,303.734,1.994,1.843,1.822,1435.775,3824.2,52.1,0.315,0.31,reduced
1,nash_CS_270.out,2016-12-31,2016,14.086,0,14.086,0,0,889.147,125,182,256,0.867,534.572,58.304,1,1.932,1,878.355,7369.9,62.8,0.31,0.302,reduced
1,nash_CS_270.out,2017-12-31,2017,128.838,128.838,0,8.7,8.7,1409.303,130,199,261,3.849,660.244,224.45,1.994,1.854,1.586,1391.204,371.9,3.7,0.302,0.295,reduced
1,nash_CS_270.out,2018-12-31,2018,0,0,0,8.7,8.7,806.434,128,192,248,0.773,273.47,34.306,1.994,1.705,1.329,760.132,8268.6,54.6,0.313,0.31,reduced
1,nash_CS_270.out,2019-12-31,2019,217.179,217.179,0,8.7,8.7,1447.701,136,202,263,3.922,618.583,278.99,1.994,1.873,1.789,1600.911,2199.6,15.7,0.307,0.311,reduced
