set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1101,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,0,reduced
1101,nash_CC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,0,reduced
1101,nash_CC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,0,reduced
1101,nash_CC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,0,reduced
1101,nash_CC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,0,reduced
1101,nash_CC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,0,reduced
1101,nash_CC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,0,reduced
1101,nash_CC_270.out,2004-12-31,2004,213.086,213.086,0,8,8,1226.359,129.000,200,263,3.311,695.935,256.515,1.994,1.858,1.795,1509.43,719.5,8.5,0.297,0.288,0,reduced
1101,nash_CC_270.out,2005-12-31,2005,243.641,243.641,0,8.7,8.7,1296.724,128.000,198,254,3.949,694.153,325.989,1.994,1.853,1.805,1435.793,2271.5,19.4,0.304,0.311,0,reduced
1101,nash_CC_270.out,2006-12-31,2006,181.34,181.34,0,8.7,8.7,1388.996,127.000,199,256,4.145,534.977,293.02,1.994,1.877,1.825,1604.944,5408.5,44.7,0.314,0.314,11.877,reduced
1101,nash_CC_270.out,2007-12-31,2007,224.246,224.246,0,8.7,8.7,1395.295,130.000,198,254,4.554,524.107,308.016,1.993,1.822,1.849,1228.402,7173.3,62,0.307,0.319,2.562,reduced
1101,nash_CC_270.out,2008-12-31,2008,214.729,214.729,0,8.7,8.7,1213.904,137.000,207,270,3.738,520.674,272.116,1.994,1.834,1.865,1379.589,6015.2,50.4,0.315,0.34,0,reduced
1101,nash_CC_270.out,2009-12-31,2009,218.483,218.483,0,8.7,0,1243.657,116.000,194,258,3.895,537.332,292.815,1.995,1.833,1.733,1422.589,5695.3,48.3,0.32,0.297,0,reduced
1101,nash_CC_270.out,2010-12-31,2010,182.688,182.688,0,8.9,8.9,1027.337,117.000,192,243,3.151,466.391,260.644,1.994,1.767,1.744,1084.72,8572.9,61.8,0.312,0.314,2.127,reduced
1101,nash_CC_270.out,2011-12-31,2011,220.182,220.182,0,8.7,8.7,1360.046,131.000,201,255,4.102,551.666,293.315,1.994,1.87,1.801,1564.098,5239.4,37.3,0.305,0.321,1.254,reduced
1101,nash_CC_270.out,2012-12-31,2012,233.174,233.174,0,8.7,8.7,1508.828,125.000,192,244,4.847,675.922,391.625,1.767,1.941,1.853,1928.037,4471.7,38.2,0.297,0.316,0,reduced
1101,nash_CC_270.out,2013-12-31,2013,201.321,201.321,0,8.7,8.7,1427.307,139.000,207,270,4.748,616.504,378.973,1.846,1.9,1.813,1789.836,5352.9,52.3,0.239,0.328,0.846,reduced
1101,nash_CC_270.out,2014-12-31,2014,168.892,168.892,0,8.7,8.7,1276.141,136.000,206,272,3.042,385.056,225.592,1.994,1.802,1.86,1258.829,10105.3,89.4,0.315,0.333,0,reduced
1101,nash_CC_270.out,2015-12-31,2015,213.18,213.18,0,8.7,8.7,1235.087,125.000,199,257,3.569,580.931,292.397,1.994,1.828,1.815,1377.73,4811.2,40.8,0.315,0.312,1.506,reduced
1101,nash_CC_270.out,2016-12-31,2016,148.453,148.453,0,8.7,8.7,943.271,116.000,192,245,2.999,507.852,223.862,1.994,1.728,1.733,921.917,5258.3,44.6,0.312,0.303,0.329,reduced
1101,nash_CC_270.out,2017-12-31,2017,4.873,4.873,0,8.7,8.7,1044.167,130.000,199,261,1.95,404.986,111.842,1.994,1.785,1.509,1105.64,4890.9,39.5,0.301,0.308,2.374,reduced
1101,nash_CC_270.out,2018-12-31,2018,26.471,26.471,0,8.7,8.7,897.631,128.000,192,248,1.285,430.382,87.685,1.994,1.734,1.5,846.577,4870.8,42.3,0.313,0.306,1.378,reduced
1101,nash_CC_270.out,2019-12-31,2019,217.138,217.138,0,8.7,8.7,1440.868,136.000,202,263,3.917,601.203,278.742,1.994,1.871,1.789,1594.371,2534.9,22.1,0.307,0.314,0,reduced
1101,nash_CS_270.out,1997-12-31,1997,232.604,232.604,0,8,8,1371.32,128,199,260,3.88,685.566,277.059,1.994,1.865,1.797,1562.936,1628.7,14.5,0.294,0.273,0,reduced
1101,nash_CS_270.out,1998-12-31,1998,59.754,0,59.754,0,0,1324.201,128,183,254,5.416,482.517,271.623,1,1.85,1,1278.234,8196.7,67.1,0.295,0.312,1.659,reduced
1101,nash_CS_270.out,1999-12-31,1999,213.997,213.997,0,8,8,1377.353,126,194,247,3.988,697.659,282.813,1.993,1.81,1.635,1200.915,1585.4,14.6,0.3,0.308,1.659,reduced
1101,nash_CS_270.out,2000-12-31,2000,44.646,0,44.646,0,0,1314.667,126,189,272,3.466,501.69,201.272,1,1.85,1,1341.702,6830,43.6,0.319,0.306,1.659,reduced
1101,nash_CS_270.out,2001-12-31,2001,238.333,238.333,0,8,8,1473.641,127,195,247,4.801,708.089,340.475,1.883,1.946,1.721,1991.561,923.5,10.6,0.289,0.286,1.659,reduced
1101,nash_CS_270.out,2002-12-31,2002,7.54,0,7.54,0,0,1115.459,127,185,257,0.358,426.095,32.094,1,1.948,1,1079.206,7970.2,57.3,0.293,0.321,1.659,reduced
1101,nash_CS_270.out,2003-12-31,2003,234.098,234.098,0,8,0,1499.208,128,199,253,4.036,763.694,346.188,1.868,1.937,1.745,1970.41,685.1,5.4,0.272,0.277,1.659,reduced
1101,nash_CS_270.out,2004-12-31,2004,42.565,0,42.565,0,0,1210.882,128,190,0,3.354,330.588,165.976,1,1.998,1,1014.729,9186.3,57.9,0.303,0.317,1.659,reduced
1101,nash_CS_270.out,2005-12-31,2005,237.83,237.83,0,8.7,8.7,1301.432,128,198,254,3.719,633.627,315.79,1.994,1.833,1.801,1360.451,4128.4,38.7,0.304,0.314,1.659,reduced
1101,nash_CS_270.out,2006-12-31,2006,55.482,0,55.482,0,0,1417.698,128,188,0,5.171,485.039,247.023,1,1.824,1,1430.748,7391,61,0.313,0.316,1.659,reduced
1101,nash_CS_270.out,2007-12-31,2007,240.005,240.005,0,8.7,8.7,1509.053,130,198,254,5.032,727.611,333.693,1.991,1.886,1.862,1570.315,1280.8,17.7,0.307,0.298,1.659,reduced
1101,nash_CS_270.out,2008-12-31,2008,47.65,0,47.65,0,0,1123.692,130,192,0,3.948,397.534,200.005,1,1.813,1,1140.114,9113.9,76.7,0.315,0.34,1.659,reduced
1101,nash_CS_270.out,2009-12-31,2009,234.525,234.525,0,8.7,0,1423.953,116,194,258,4.4,699.832,323.114,1.995,1.873,1.765,1656.331,1524.6,19.6,0.32,0.275,1.659,reduced
1101,nash_CS_270.out,2010-12-31,2010,54.508,0,54.508,0,0,1128.938,116,183,252,4.653,363.938,243.552,1,1.811,1,1007.347,13082,112.9,0.311,0.307,1.659,reduced
1101,nash_CS_270.out,2011-12-31,2011,225.448,225.448,0,8.7,8.7,1375.149,131,201,255,4.207,590.693,300.464,1.994,1.878,1.804,1595.745,4676.3,45.3,0.304,0.32,1.659,reduced
1101,nash_CS_270.out,2012-12-31,2012,69.096,0,69.096,0,0,1535.336,131,190,0,6.934,668.571,387.769,0.874,1.97,1,1887.541,5720.4,49.1,0.29,0.316,1.659,reduced
1101,nash_CS_270.out,2013-12-31,2013,204.195,204.195,0,8.7,8.7,1453.501,139,207,270,4.9,739.907,389.736,1.818,1.911,1.821,1845.847,1667.1,23.2,0.232,0.321,1.659,reduced
1101,nash_CS_270.out,2014-12-31,2014,44.871,0,44.871,0,0,1310.426,139,191,0,5.422,294.533,203.139,1,1.998,1,1113.533,14083,129,0.315,0.334,1.659,reduced
1101,nash_CS_270.out,2015-12-31,2015,221.746,221.746,0,8.7,8.7,1242.189,125,199,257,3.711,631.359,303.734,1.994,1.843,1.822,1435.775,3824.2,52.1,0.315,0.31,1.659,reduced
1101,nash_CS_270.out,2016-12-31,2016,14.086,0,14.086,0,0,889.147,125,182,256,0.867,534.572,58.304,1,1.932,1,878.355,7369.9,62.8,0.31,0.302,1.659,reduced
1101,nash_CS_270.out,2017-12-31,2017,128.838,128.838,0,8.7,8.7,1409.303,130,199,261,3.849,660.244,224.45,1.994,1.854,1.586,1391.204,371.9,3.7,0.302,0.295,1.659,reduced
1101,nash_CS_270.out,2018-12-31,2018,0,0,0,8.7,8.7,806.171,128,192,248,0.771,273.215,33.98,1.994,1.705,1.335,759.991,8268.6,54.6,0.313,0.31,1.659,reduced
1101,nash_CS_270.out,2019-12-31,2019,217.195,217.195,0,8.7,8.7,1449.74,136,202,263,3.925,619.503,279.076,1.994,1.873,1.79,1602.213,2174,15.7,0.307,0.312,15.425,reduced
1101,nash_SC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1501.764,?,191,276,3.646,724.451,177.865,1,1,1,1511.419,1597.9,14.2,0.288,0.278,0,reduced
1101,nash_SC_270.out,1998-12-31,1998,206.066,206.066,0,8,8,1251.314,126.000,193,247,3.159,662.082,267.378,1.994,1.853,1.711,1582.085,1072.4,15.4,0.3,0.299,0,reduced
1101,nash_SC_270.out,1999-12-31,1999,55.824,0,55.824,0,0,1217.454,126.000,185,266,4.428,520.659,241.458,1,1.755,1,1026.787,6680.5,55,0.288,0.317,0,reduced
1101,nash_SC_270.out,2000-12-31,2000,217.281,217.281,0,8,8,1332.605,126.000,196,254,3.513,680.598,295.003,1.994,1.899,1.754,1865.043,2293.1,25.7,0.319,0.281,0,reduced
1101,nash_SC_270.out,2001-12-31,2001,54.717,0,54.717,0,0,1506.996,126.000,188,270,4.63,472.167,249.661,1,1.929,1,1433.599,7690.1,61.1,0.292,0.311,0,reduced
1101,nash_SC_270.out,2002-12-31,2002,251.223,251.223,0,8,8,1434.5,128.000,192,247,4.766,722.335,329.781,1.991,1.933,1.72,1873.043,1686.3,19.2,0.296,0.305,0,reduced
1101,nash_SC_270.out,2003-12-31,2003,58.98,0,58.98,0,0,1332.678,128.000,190,0,5.176,465.501,291.224,0.976,1.901,1,1534.183,8176.5,56.5,0.276,0.317,0,reduced
1101,nash_SC_270.out,2004-12-31,2004,175.223,175.223,0,8,8,1212.675,129.000,199,263,3.011,532.722,218.222,1.994,1.818,1.678,1298.505,4363,46.1,0.303,0.311,0,reduced
1101,nash_SC_270.out,2005-12-31,2005,56.417,0,56.417,0,0,1232.099,129.000,187,261,4.509,520.903,257.582,1,1.913,1,1078.679,6910.5,44.7,0.305,0.315,0,reduced
1101,nash_SC_270.out,2006-12-31,2006,194.189,194.189,0,8.7,8.7,1536.127,127.000,199,256,4.893,692.176,317.125,1.957,1.937,1.836,1945.452,1461.3,16.2,0.314,0.301,0,reduced
1101,nash_SC_270.out,2007-12-31,2007,58.93,0,58.93,0,0,1277.782,127.000,184,0,5.658,440.703,260.748,1,1.956,1,1014.969,10352.1,99.5,0.307,0.325,0,reduced
1101,nash_SC_270.out,2008-12-31,2008,233.953,233.953,0,8.7,8.7,1309.566,137.000,207,270,4.103,676.325,294.518,1.994,1.873,1.879,1554.428,1790.4,17.5,0.315,0.333,0,reduced
1101,nash_SC_270.out,2009-12-31,2009,50.166,0,50.166,0,0,1345.628,137.000,190,0,4.553,420.439,189.612,1,1.919,1,1155.332,7939.8,68.3,0.32,0.301,0,reduced
1101,nash_SC_270.out,2010-12-31,2010,218.063,218.063,0,8.9,8.9,1209.012,117.000,192,243,3.835,711.711,328.996,1.994,1.841,1.854,1421.213,1491.1,23.8,0.312,0.296,0,reduced
1101,nash_SC_270.out,2011-12-31,2011,42.049,0,42.049,0,0,1275.907,117.000,203,0,4.551,433.041,201.174,1,1.934,1,1215.512,7996.1,68.2,0.302,0.315,0,reduced
1101,nash_SC_270.out,2012-12-31,2012,235.46,235.46,0,8.7,8.7,1513.248,125.000,192,244,5.051,841.443,404.966,1.666,1.978,1.863,2048.002,664.5,12.4,0.292,0.289,0,reduced
1101,nash_SC_270.out,2013-12-31,2013,50.845,0,50.845,0,0,1460.556,125.000,192,0,4.57,463.274,249.004,1,2,1,1421.938,8211.7,82.6,0.263,0.331,0,reduced
1101,nash_SC_270.out,2014-12-31,2014,196.673,196.673,0,8.7,8.7,1321.939,136.000,206,272,3.498,622.245,263.85,1.994,1.867,1.875,1510.642,1470.4,18.7,0.313,0.324,0,reduced
1101,nash_SC_270.out,2015-12-31,2015,48.99,0,48.99,0,0,1252.969,136.000,185,0,4.058,512.953,228.147,1,1.817,1,1110.107,8329.5,72,0.313,0.321,0,reduced
1101,nash_SC_270.out,2016-12-31,2016,164.813,164.813,0,8.7,8.7,1103.488,116.000,192,245,3.429,673.718,253.057,1.994,1.763,1.749,1089.941,839.8,11.1,0.312,0.29,0,reduced
1101,nash_SC_270.out,2017-12-31,2017,0,0,0,8.7,8.7,903.632,130.000,199,261,1.415,271.807,57.302,1.994,1.746,1.322,930.989,8136.7,65.2,0.299,0.312,0,reduced
1101,nash_SC_270.out,2018-12-31,2018,29.259,29.259,0,8.7,8.7,912.665,128.000,192,248,1.337,471.673,88.678,1.994,1.741,1.493,864.471,3653,26.1,0.313,0.303,10.457,reduced
1101,nash_SC_270.out,2019-12-31,2019,56.347,0,56.347,0,0,1365.341,128.000,190,268,5.027,564.712,246.201,1,1.778,1,1413.784,3768.2,32.6,0.306,0.317,0,reduced
