set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
1208,ames_CC_270.out,1996-12-31,1996,252.904,252.904,0,7.9,7.9,1084.217,129,198,255,4.927,758.504,332.616,1.984,1.916,1.739,1379.594,1176.3,10.5,0.352,0.306,reduced
1208,ames_CC_270.out,1997-12-31,1997,51.686,0,51.686,0,0,1516.85,129,186,258,3.923,585.333,221.698,1,1.935,1,1382.29,4252.5,31.6,0.346,0.345,reduced
1208,ames_CC_270.out,1998-12-31,1998,240.709,240.709,0,7.9,7.9,1174.22,126,192,244,3.769,749.577,306.294,1.994,1.905,1.67,1404.368,492.2,5.6,0.341,0.342,reduced
1208,ames_CC_270.out,1999-12-31,1999,220.755,220.755,0,7.9,7.9,1062.954,146,207,269,4.319,726.225,301.606,1.993,1.899,1.813,1221.88,1222.1,8.9,0.343,0.366,reduced
1208,ames_CC_270.out,2000-12-31,2000,153.296,153.296,0,7.4,7.4,1126.487,132,200,255,3.525,517.952,271.957,1.991,1.903,1.871,1342.309,6009.6,51.8,0.353,0.339,reduced
1208,ames_CC_270.out,2001-12-31,2001,208.126,208.126,0,6.5,6.5,1039.323,134,199,248,4.238,561.529,286.105,1.97,1.915,1.728,1389.347,5248.6,46.6,0.348,0.362,reduced
1208,ames_CC_270.out,2002-12-31,2002,232.456,232.456,0,7.9,7.9,1081.164,130,195,248,4.633,630.955,333.221,1.974,1.922,1.778,1342.944,4067.5,34.5,0.34,0.355,reduced
1208,ames_CC_270.out,2003-12-31,2003,217.736,217.736,0,7.8,7.8,940.138,126,198,253,3.669,599.05,352.955,1.954,1.879,1.738,1242.934,5514.2,47.2,0.35,0.346,reduced
1208,ames_CC_270.out,2004-12-31,2004,247.785,247.785,0,8,8,1084.194,127,200,266,3.645,480.112,267.439,1.994,1.868,1.8,1136.421,7685.7,63.6,0.347,0.361,reduced
1208,ames_CC_270.out,2005-12-31,2005,251.356,251.356,0,8,8,1116.927,131,199,253,4.922,632.4,377.518,1.98,1.91,1.755,1330.425,5249.7,38.5,0.348,0.348,reduced
1208,ames_CC_270.out,2006-12-31,2006,233.207,233.207,0,8,8,1108.5,138,201,256,4.715,531.803,334.278,1.963,1.948,1.774,1505.916,7218.7,62.8,0.357,0.358,reduced
1208,ames_CC_270.out,2007-12-31,2007,215.103,215.103,0,8,8,1075.189,139,202,256,4.848,563.78,320.761,1.966,1.911,1.789,1321.202,5726.6,49.1,0.35,0.378,reduced
1208,ames_CC_270.out,2008-12-31,2008,221.649,221.649,0,7.4,7.4,817.283,142,211,278,3.847,547.745,293.43,1.99,1.824,1.745,1031.197,6224.2,53,0.355,0.384,reduced
1208,ames_CC_270.out,2009-12-31,2009,236.563,236.563,0,8,8,1206.04,133,203,266,4.172,475.76,269.955,1.994,1.897,1.851,1217.706,6994.8,58,0.358,0.366,reduced
1208,ames_CC_270.out,2010-12-31,2010,143.314,143.314,0,8,8,688.604,127,195,243,2.319,499.232,195.58,1.994,1.742,1.731,699.228,5675.9,48.7,0.35,0.355,reduced
