set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
1011,ames_CC_270.out,1996-12-31,1996,236.243,236.243,0,7.9,6.527,1507.08,129,198,255,4.565,756.955,320.134,1.994,1.913,1.753,1380.722,1176.3,10.5,0.352,0.306,normal
1011,ames_CC_270.out,1997-12-31,1997,51.007,0,51.007,0,0,1518.386,129,186,258,3.845,590.826,218.496,1,1.929,1,1391.107,4186.8,35.7,0.345,0.345,normal
1011,ames_CC_270.out,1998-12-31,1998,229.097,229.097,0,7.9,6.727,1161.826,126,192,244,3.344,749.17,289.668,1.994,1.905,1.694,1402.216,481.6,5.5,0.341,0.342,normal
1011,ames_CC_270.out,1999-12-31,1999,210.36,210.36,0,7.9,6.659,1460.019,146,207,269,3.925,750.997,287.88,1.994,1.894,1.816,1235.973,978.3,8.3,0.341,0.364,normal
1011,ames_CC_270.out,2000-12-31,2000,146.258,146.258,0,7.4,6.175,1527.266,132,200,255,3.636,661.726,271.118,1.993,1.949,1.884,1611.891,2381,20.6,0.352,0.315,normal
1011,ames_CC_270.out,2001-12-31,2001,196.098,196.098,0,6.5,5.534,1534.521,134,199,248,4.088,641.234,281.068,1.994,1.933,1.736,1493.294,2636.1,24.3,0.347,0.356,normal
1011,ames_CC_270.out,2002-12-31,2002,228.675,228.675,0,7.9,6.207,1517.179,130,195,248,4.398,728.895,325.5,1.993,1.945,1.786,1506.824,1709.3,14.6,0.339,0.348,normal
1011,ames_CC_270.out,2003-12-31,2003,197.943,197.943,0,7.8,6.19,1285.749,126,198,253,3.17,672.688,332.057,1.99,1.895,1.744,1320.639,3425.1,29.6,0.349,0.341,normal
1011,ames_CC_270.out,2004-12-31,2004,245.012,245.012,0,8,6.391,1501.3,127,201,266,3.618,652.427,270.497,1.994,1.911,1.857,1332.145,2156.5,18.8,0.346,0.353,normal
1011,ames_CC_270.out,2005-12-31,2005,236.883,236.883,0,8,6.543,1531.49,131,199,253,4.647,759.948,367.968,1.993,1.94,1.765,1511.89,1948.8,16.9,0.347,0.338,normal
1011,ames_CC_270.out,2006-12-31,2006,230.421,230.421,0,8,6.609,1584.374,138,201,256,4.547,674.169,328.483,1.979,1.972,1.78,1687.646,2577.2,22.6,0.354,0.351,normal
1011,ames_CC_270.out,2007-12-31,2007,215.896,215.896,0,8,6.744,1563.551,139,203,256,4.899,720.54,323.729,1.991,1.951,1.8,1514.481,1692.4,15.2,0.349,0.366,normal
1011,ames_CC_270.out,2008-12-31,2008,207.277,207.277,0,7.4,6.114,1285.806,142,211,279,3.657,677.499,291.152,1.994,1.84,1.803,1134.454,2397.8,21,0.355,0.37,normal
1011,ames_CC_270.out,2009-12-31,2009,228.649,228.649,0,8,6.543,1506.719,133,203,266,3.96,600.89,262.554,1.994,1.923,1.859,1367.236,3196,27.4,0.357,0.356,normal
1011,ames_CC_270.out,2010-12-31,2010,146.817,146.817,0,8,6.285,948.171,127,195,243,2.325,656.223,202.965,1.994,1.784,1.743,859.56,1488.5,12.8,0.349,0.34,normal
1011,ames_CC_270.out,2011-12-31,2011,195.439,195.439,0,7.9,6.397,1507.196,139,204,260,3.98,632.433,244.995,1.994,1.927,1.773,1503.816,1886.5,15.3,0.349,0.337,normal
1011,ames_CC_270.out,2012-12-31,2012,190.472,190.472,0,7.9,6.794,1562.003,137,195,244,4.405,843.727,412.595,1.774,1.992,1.773,1804.227,847.4,7.5,0.344,0.355,normal
1011,ames_CC_270.out,2013-12-31,2013,143.431,143.431,0,7.9,6.593,1549.511,150,211,265,4.588,692.226,339.089,1.949,1.966,1.862,1603.271,2648.1,26,0.335,0.355,normal
1011,ames_CC_270.out,2014-12-31,2014,151.292,151.292,0,7.9,6.461,1098.482,134,203,262,2.266,578.505,188.779,1.994,1.813,1.798,896.361,2541.5,26.4,0.352,0.362,normal
1011,ames_CC_270.out,2015-12-31,2015,214.204,214.204,0,8.9,7.279,1400.148,141,206,263,4.155,730.407,275.316,1.993,1.87,1.866,1222.396,971.9,8.1,0.375,0.331,normal
1011,ames_CC_270.out,2016-12-31,2016,208.445,208.445,0,8.6,6.757,1561.558,127,192,243,4.889,702.803,292.632,1.994,1.92,1.743,1402.712,1423.1,11.9,0.351,0.33,normal
1011,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1501.621,?,187,269,6.229,758.574,257.763,1,1,1,1312.189,1159.2,10.3,0.352,0.307,normal
1011,ames_CS_270.out,1997-12-31,1997,238.92,238.92,0,7.9,7.9,1560.579,127.000,196,250,5.297,786.581,357.938,1.979,1.972,1.727,1783.345,966.4,11.5,0.347,0.32,normal
1011,ames_CS_270.out,1998-12-31,1998,43.801,0,43.801,0,0,1183.398,127.000,182,247,3.79,587.406,199.713,1,1.902,1,1124.59,4177.9,28.6,0.336,0.356,normal
1011,ames_CS_270.out,1999-12-31,1999,221.857,221.857,0,7.9,7.9,1518.746,146.000,207,269,4.437,831.408,305.915,1.994,1.914,1.825,1321.297,199.6,2,0.341,0.352,normal
