set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1103,ames_CC_270.out,1996-12-31,1996,250.233,250.233,0,7.9,7.9,1519.749,129,198,255,4.962,755.223,329.062,1.994,1.913,1.752,1377.316,1176.3,10.5,0.352,0.306,0,reduced
1103,ames_CC_270.out,1997-12-31,1997,50.665,0,50.665,0,0,1507.529,129,186,258,3.806,588.348,216.884,1,1.929,1,1385.842,4185.9,33.4,0.345,0.345,0.248,reduced
1103,ames_CC_270.out,1998-12-31,1998,241.954,241.954,0,7.9,7.9,1177.401,126,192,244,3.772,751.456,307.494,1.994,1.905,1.676,1406.008,479.3,5.5,0.341,0.342,0.248,reduced
1103,ames_CC_270.out,1999-12-31,1999,216.526,216.526,0,7.9,7.9,1428.381,146,207,269,4.246,721.393,295.84,1.994,1.891,1.813,1215.883,1223,9,0.343,0.366,0.248,reduced
1103,ames_CC_270.out,2000-12-31,2000,147.958,147.958,0,7.4,7.4,1430.072,132,200,255,3.455,515.158,258.881,1.993,1.903,1.872,1339.933,5778.6,49.7,0.353,0.339,0,reduced
1103,ames_CC_270.out,2001-12-31,2001,199.822,199.822,0,6.5,6.5,1516.773,134,199,248,4.324,570.876,277.118,1.994,1.916,1.73,1403.977,4646.9,41.7,0.345,0.361,0,reduced
1103,ames_CC_270.out,2002-12-31,2002,222.493,222.493,0,7.9,7.9,1509.768,130,195,248,4.592,623.935,319.191,1.994,1.919,1.779,1336.336,3949,33.6,0.341,0.356,0,reduced
1103,ames_CC_270.out,2003-12-31,2003,214.156,214.156,0,7.8,7.8,1156.553,126,198,254,3.622,595.305,337.172,1.986,1.875,1.745,1234.621,5232.4,44.8,0.349,0.346,0,reduced
1103,ames_CC_270.out,2004-12-31,2004,242.995,242.995,0,8,8,1385.509,127,200,266,3.616,490.695,261.344,1.994,1.869,1.847,1142.245,6981.6,59.7,0.347,0.361,0,reduced
1103,ames_CC_270.out,2005-12-31,2005,242.725,242.725,0,8,8,1503.751,131,199,253,4.886,632.588,361.767,1.994,1.909,1.757,1333.296,4825.1,41.3,0.348,0.348,0.808,reduced
1103,ames_CC_270.out,2006-12-31,2006,225.047,225.047,0,8,8,1536.844,138,201,256,4.756,530.534,322.866,1.993,1.946,1.775,1506.81,6719.2,58.2,0.357,0.357,0,reduced
1103,ames_CC_270.out,2007-12-31,2007,208.248,208.248,0,8,8,1526.758,139,202,256,4.917,561.001,309.311,1.993,1.906,1.788,1318.939,5436.2,47.2,0.35,0.377,0,reduced
1103,ames_CC_270.out,2008-12-31,2008,212.168,212.168,0,7.4,7.4,1172.656,142,211,278,3.773,544.764,280.1,1.994,1.817,1.791,1021.891,5904,50.2,0.355,0.384,0,reduced
1103,ames_CC_270.out,2009-12-31,2009,224.898,224.898,0,8,8,1516.459,133,203,266,4.084,475.471,257.487,1.994,1.895,1.852,1217.677,6561.5,56.1,0.358,0.365,0,reduced
1103,ames_CC_270.out,2010-12-31,2010,133.812,133.812,0,8,8,918.478,127,195,243,2.29,498.819,184.853,1.994,1.74,1.733,693.351,5342.5,45.8,0.35,0.354,0,reduced
1103,ames_CC_270.out,2011-12-31,2011,204.363,204.363,0,7.9,7.9,1453.509,139,204,260,4.167,543.075,241.246,1.994,1.912,1.769,1379.554,3765.6,30.5,0.35,0.346,0.729,reduced
1103,ames_CC_270.out,2012-12-31,2012,191.394,191.394,0,7.9,7.9,1538.269,137,195,244,4.376,674.798,393.774,1.912,1.968,1.768,1683.252,4304,37.7,0.347,0.37,0,reduced
1103,ames_CC_270.out,2013-12-31,2013,146.425,146.425,0,7.9,7.9,1522.545,150,211,265,4.545,533.768,323.358,1.987,1.934,1.842,1449.608,6167,59.2,0.339,0.371,0,reduced
1103,ames_CC_270.out,2014-12-31,2014,140.579,140.579,0,7.9,7.9,1076.422,134,205,265,2.156,423.55,171.212,1.994,1.764,1.801,751.39,7751.7,75.8,0.353,0.383,0,reduced
1103,ames_CC_270.out,2015-12-31,2015,208.929,208.929,0,8.9,8.9,1279.88,141,206,263,4.317,633.812,272.716,1.993,1.854,1.86,1067.762,2192.4,18.2,0.376,0.344,0.454,reduced
1103,ames_CC_270.out,2016-12-31,2016,202.081,202.081,0,8.6,8.6,1511.069,127,192,243,5.07,577.238,287.711,1.994,1.899,1.737,1224.822,4360,36.3,0.352,0.346,0.074,reduced
1103,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1511.504,?,187,269,6.229,746.83,257.763,1,1,1,1291.823,1532.8,13.6,0.352,0.313,0,reduced
1103,ames_CS_270.out,1997-12-31,1997,237.967,237.967,0,7.9,7.9,1542.202,127.000,196,250,5.191,711.047,353.509,1.988,1.959,1.721,1693.981,2746.6,32.7,0.348,0.332,0,reduced
1103,ames_CS_270.out,1998-12-31,1998,40.708,0,40.708,0,0,958.187,127.000,182,247,3.435,320.675,183.77,1,1.89,1,912.524,11724.6,80.6,0.342,0.365,0,reduced
1103,ames_CS_270.out,1999-12-31,1999,216.467,216.467,0,7.9,7.9,1378.789,146.000,207,269,4.074,646.324,293.3,1.994,1.872,1.81,1141.721,3348,28.7,0.343,0.375,0,reduced
1103,ames_CS_270.out,2000-12-31,2000,48.088,0,48.088,0,0,1454.099,146.000,186,254,4.379,515.727,228.939,1,1.949,1,1303.015,7238.3,62.4,0.35,0.339,0,reduced
1103,ames_CS_270.out,2001-12-31,2001,211.383,211.383,0,7.5,7.5,1550.185,134.000,199,248,4.852,716.553,308.439,1.99,1.95,1.743,1616.058,628.9,6.6,0.347,0.34,0,reduced
1103,ames_CS_270.out,2002-12-31,2002,42.062,0,42.062,0,0,1056.475,134.000,183,251,3.24,317.195,207.311,1,1.832,1,867.659,17303.9,194,0.341,0.365,0,reduced
1103,ames_CS_270.out,2003-12-31,2003,227.36,227.36,0,7.8,7.8,1321.234,126.000,198,253,3.971,713.044,371.363,1.982,1.905,1.744,1386.925,2954,31.5,0.35,0.337,0,reduced
1103,ames_CS_270.out,2004-12-31,2004,41.417,0,41.417,0,0,1248.284,126.000,197,0,3.36,333.479,155.815,1,1.942,1,843.993,11547.2,99.5,0.345,0.357,0,reduced
1103,ames_CS_270.out,2005-12-31,2005,254.7,254.7,0,8,8,1544.354,131.000,199,253,5.226,811.868,390.432,1.988,1.951,1.769,1605.916,1220.7,17,0.348,0.325,0,reduced
1103,ames_CS_270.out,2006-12-31,2006,61.676,0,61.676,0,0,1512.102,131.000,193,275,6.483,483.76,288.221,1,1.914,1,1355.279,9888.5,90,0.354,0.356,0,reduced
1103,ames_CS_270.out,2007-12-31,2007,221.527,221.527,0,8,8,1572.405,139.000,203,256,5.251,765.019,336.313,1.987,1.957,1.803,1582.985,931.1,12.6,0.35,0.359,0,reduced
1103,ames_CS_270.out,2008-12-31,2008,41.645,0,41.645,0,0,951.769,139.000,195,0,2.933,382.474,163.157,1,1.822,1,743.254,9139.1,80.5,0.354,0.38,0,reduced
