set_id,till,site,year,cc,sc,sgap_buac,sgap_kgha
1003,normal,ames,2001,203.73,211.809,8.079000000000008,428.4984581252404
1003,normal,ames,2002,235.056,235.966,0.9099999999999966,48.26508192770974
1003,normal,ames,2003,193.623,226.563,32.94,1747.0898886799612
1003,normal,ames,2004,257.81,260.741,2.930999999999983,155.45599464848016
1003,normal,ames,2005,249.699,253.974,4.274999999999977,226.7398079570976
1003,normal,ames,2006,236.71,232.951,-3.7590000000000146,-199.37191534754098
1003,normal,ames,2007,219.761,220.991,1.2300000000000182,65.23741842976273
1003,normal,ames,2008,217.294,227.159,9.86499999999998,523.2253112273158
1003,normal,ames,2009,235.792,238.701,2.908999999999992,154.2891465139646
1003,normal,ames,2010,163.138,172.347,9.209000000000003,488.43202139811075
1003,normal,ames,2011,209.229,213.54,4.310999999999979,228.6491958135785
1003,normal,ames,2012,200.273,200.664,0.39099999999999113,20.73807366344412
1003,normal,ames,2013,146.185,150.266,4.080999999999989,216.45032895272925
1003,normal,ames,2014,162.985,185.326,22.34099999999998,1184.9342806010618
1003,normal,ames,2015,219.908,222.898,2.990000000000009,158.58526919104733
1003,normal,ames,2016,212.869,212.926,0.05699999999998795,3.023197439427345
1003,reduced,ames,2001,198.568,211.94,13.371999999999986,709.2315115794904
1003,reduced,ames,2002,231.429,235.464,4.034999999999997,214.01055558055975
1003,reduced,ames,2003,179.374,204.976,25.602000000000004,1357.892997267285
1003,reduced,ames,2004,253.536,259.284,5.7479999999999905,304.8655944181057
1003,reduced,ames,2005,239.517,252.32,12.802999999999997,679.0525757367801
1003,reduced,ames,2006,235.55,233.733,-1.8170000000000073,-96.37104820071349
1003,reduced,ames,2007,214.981,220.837,5.8559999999999945,310.5937579875484
1003,reduced,ames,2008,200.657,224.605,23.94799999999998,1270.1672329723033
1003,reduced,ames,2009,229.64,238.143,8.503000000000014,450.98680399045946
1003,reduced,ames,2010,131.139,161.597,30.458,1615.4482036859215
1003,reduced,ames,2011,205.598,210.421,4.822999999999979,255.80493421686145
1003,reduced,ames,2012,196.91,200.736,3.8259999999999934,202.92549830265693
1003,reduced,ames,2013,137.969,149.212,11.242999999999995,596.3124352892773
1003,reduced,ames,2014,130.438,176.538,46.10000000000002,2445.0772273268444
1003,reduced,ames,2015,218.735,221.917,3.181999999999988,168.76867109227734
1003,reduced,ames,2016,211.205,213.17,1.964999999999975,104.22075383291073
1004,normal,ames,2001,210.542,211.291,0.7489999999999952,39.72587512511483
1004,normal,ames,2002,235.726,236.346,0.6200000000000045,32.88390197272568
1004,normal,ames,2003,183.931,233.56,49.62899999999999,2632.250275813533
1004,normal,ames,2004,258.481,260.381,1.8999999999999773,100.77324798093159
1004,normal,ames,2005,253.374,256.164,2.789999999999992,147.97755887726404
1004,normal,ames,2006,236.87,232.95,-3.920000000000016,-207.91112215013587
1004,normal,ames,2007,220.795,221.511,0.7160000000000082,37.97560292334143
1004,normal,ames,2008,212.531,229.702,17.170999999999992,910.7249689897875
1004,normal,ames,2009,238.534,239.227,0.693000000000012,36.75571623725666
1004,normal,ames,2010,167.336,174.993,7.656999999999982,406.11618936315824
1004,normal,ames,2011,212.707,215.318,2.6110000000000184,138.4836581464302
1004,normal,ames,2012,200.295,200.666,0.3710000000000093,19.677302632066848
1004,normal,ames,2013,150.781,152.74,1.9590000000000032,103.90252252349877
1004,normal,ames,2014,168.67,186.486,17.816000000000003,944.9348347517364
1004,normal,ames,2015,220.471,222.97,2.4989999999999952,132.54334037071084
1004,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1004,reduced,ames,2001,207.901,211.384,3.4829999999999757,184.7332751145192
1004,reduced,ames,2002,233.691,236.057,2.3659999999999854,125.48921301204501
1004,reduced,ames,2003,155.663,212.105,56.44199999999998,2993.60192765253
1004,reduced,ames,2004,254.669,259.692,5.022999999999996,266.41264453064474
1004,reduced,ames,2005,235.439,254.728,19.289000000000016,1023.0606212127442
1004,reduced,ames,2006,237.01,233.736,-3.274000000000001,-173.64821783661793
1004,reduced,ames,2007,212.552,221.408,8.855999999999995,469.7094126942844
1004,reduced,ames,2008,189.326,228.208,38.882000000000005,2062.2449621024366
1004,reduced,ames,2009,236.778,238.996,2.2180000000000177,117.63950737984774
1004,reduced,ames,2010,128.347,166.487,38.139999999999986,2022.8903568383032
1004,reduced,ames,2011,211.479,213.301,1.8219999999999743,96.63624095855629
1004,reduced,ames,2012,198.299,NA,NA,NA
1004,reduced,ames,2013,129.01,152.748,23.738,1259.029137142833
1004,reduced,ames,2014,138.521,NA,NA,NA
1004,reduced,ames,2015,219.302,222.047,2.7450000000000045,145.59082405666368
1004,reduced,ames,2016,212.308,NA,NA,NA
1005,normal,ames,2001,210.541,211.291,0.75,39.778913676684
1005,normal,ames,2002,235.726,236.347,0.6210000000000093,32.93694052429485
1005,normal,ames,2003,224.576,233.497,8.92100000000002,473.15691854626505
1005,normal,ames,2004,257.833,260.761,2.9279999999999973,155.2968789937742
1005,normal,ames,2005,253.789,255.491,1.7020000000000266,90.27161477028964
1005,normal,ames,2006,236.957,232.897,-4.060000000000002,-215.33651936978282
1005,normal,ames,2007,221.01,221.51,0.5,26.519275784456
1005,normal,ames,2008,227.684,230.249,2.5649999999999977,136.04388477425914
1005,normal,ames,2009,238.5,239.223,0.7230000000000132,38.34687278432408
1005,normal,ames,2010,167.3,174.992,7.691999999999979,407.97253866807
1005,normal,ames,2011,212.707,215.316,2.609000000000009,138.37758104329188
1005,normal,ames,2012,200.299,197.01,-3.2890000000000157,-174.4437961101524
1005,normal,ames,2013,152.631,152.74,0.10900000000000887,5.781202121011878
1005,normal,ames,2014,168.64,186.489,17.849000000000018,946.6851069535111
1005,normal,ames,2015,220.472,222.969,2.4969999999999857,132.4372632675725
1005,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1005,reduced,ames,2001,209.641,211.383,1.7420000000000186,92.39315683304568
1005,reduced,ames,2002,234.256,236.038,1.7820000000000107,94.51469889580177
1005,reduced,ames,2003,216.53,227.36,10.830000000000013,574.4075134913176
1005,reduced,ames,2004,254.555,259.289,4.7339999999999804,251.08450312722834
1005,reduced,ames,2005,250.779,254.7,3.9209999999999923,207.96416070170355
1005,reduced,ames,2006,236.787,233.743,-3.044000000000011,-161.4493509757687
1005,reduced,ames,2007,219.248,221.527,2.2789999999999964,120.87485902555025
1005,reduced,ames,2008,220.547,229.432,8.884999999999991,471.2475306897827
1005,reduced,ames,2009,236.46,238.982,2.5219999999999914,133.7632270567956
1005,reduced,ames,2010,142.336,166.591,24.254999999999995,1286.4500683039603
1005,reduced,ames,2011,211.199,213.205,2.0060000000000002,106.39533444723749
1005,reduced,ames,2012,198.331,197.598,-0.7329999999999757,-38.8772583000112
1005,reduced,ames,2013,151.089,152.748,1.6589999999999918,87.99095705282457
1005,reduced,ames,2014,144.568,178.908,34.339999999999975,1821.3438608764368
1005,reduced,ames,2015,218.819,221.983,3.1640000000000157,167.81397716403842
1005,reduced,ames,2016,212.343,213.445,1.1020000000000039,58.448483828941214
1006,normal,ames,2001,210.541,211.291,0.75,39.778913676684
1006,normal,ames,2002,235.726,236.351,0.625,33.14909473057
1006,normal,ames,2003,224.576,233.497,8.92100000000002,473.15691854626505
1006,normal,ames,2004,257.833,260.761,2.9279999999999973,155.2968789937742
1006,normal,ames,2005,253.789,249.608,-4.180999999999983,-221.75418410962016
1006,normal,ames,2006,236.957,232.384,-4.5730000000000075,-242.54529632463493
1006,normal,ames,2007,221.01,220.841,-0.16899999999998272,-8.963515215145211
1006,normal,ames,2008,227.684,230.25,2.5660000000000025,136.0969233258283
1006,normal,ames,2009,238.5,239.221,0.7210000000000036,38.24079568118574
1006,normal,ames,2010,167.3,175.005,7.704999999999984,408.66203983846606
1006,normal,ames,2011,212.707,215.318,2.6110000000000184,138.4836581464302
1006,normal,ames,2012,200.299,148.158,-52.14100000000002,-2765.4831173546418
1006,normal,ames,2013,152.631,152.74,0.10900000000000887,5.781202121011878
1006,normal,ames,2014,168.64,186.509,17.869,947.7458779848885
1006,normal,ames,2015,220.472,222.97,2.4979999999999905,132.49030181914165
1006,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1006,reduced,ames,2001,209.641,211.383,1.7420000000000186,92.39315683304568
1006,reduced,ames,2002,234.256,236.051,1.7949999999999875,95.20420006619638
1006,reduced,ames,2003,216.53,227.36,10.830000000000013,574.4075134913176
1006,reduced,ames,2004,254.555,259.24,4.685000000000002,248.48561410035285
1006,reduced,ames,2005,250.779,254.7,3.9209999999999923,207.96416070170355
1006,reduced,ames,2006,236.787,233.738,-3.0490000000000066,-161.71454373361306
1006,reduced,ames,2007,219.248,221.527,2.2789999999999964,120.87485902555025
1006,reduced,ames,2008,220.547,229.436,8.88900000000001,471.45968489605923
1006,reduced,ames,2009,236.46,238.982,2.5219999999999914,133.7632270567956
1006,reduced,ames,2010,142.336,166.422,24.085999999999984,1277.4865530888135
1006,reduced,ames,2011,211.199,213.205,2.0060000000000002,106.39533444723749
1006,reduced,ames,2012,198.331,160.589,-37.74199999999999,-2001.7810133138757
1006,reduced,ames,2013,151.089,152.748,1.6589999999999918,87.99095705282457
1006,reduced,ames,2014,144.568,179.088,34.51999999999998,1830.8908001588413
1006,reduced,ames,2015,218.819,221.983,3.1640000000000157,167.81397716403842
1006,reduced,ames,2016,212.343,213.446,1.1030000000000086,58.50152238051039
1007,normal,ames,2001,210.541,211.291,0.75,39.778913676684
1007,normal,ames,2002,235.726,236.346,0.6200000000000045,32.88390197272568
1007,normal,ames,2003,224.576,233.497,8.92100000000002,473.15691854626505
1007,normal,ames,2004,256.49,259.655,3.1649999999999636,167.86701571560454
1007,normal,ames,2005,253.82,256.138,2.3179999999999836,122.94336253673715
1007,normal,ames,2006,236.953,232.95,-4.003000000000014,-212.3133219303555
1007,normal,ames,2007,221.008,221.583,0.5749999999999886,30.4971671521238
1007,normal,ames,2008,227.686,230.249,2.562999999999988,135.93780767112082
1007,normal,ames,2009,238.5,239.223,0.7230000000000132,38.34687278432408
1007,normal,ames,2010,167.298,174.992,7.693999999999988,408.07861577120826
1007,normal,ames,2011,212.707,215.316,2.609000000000009,138.37758104329188
1007,normal,ames,2012,200.299,200.666,0.3669999999999902,19.465148425790183
1007,normal,ames,2013,152.631,152.74,0.10900000000000887,5.781202121011878
1007,normal,ames,2014,168.639,186.487,17.847999999999985,946.6320684019406
1007,normal,ames,2015,220.472,222.969,2.4969999999999857,132.4372632675725
1007,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1007,reduced,ames,2001,209.641,211.383,1.7420000000000186,92.39315683304568
1007,reduced,ames,2002,234.256,236.036,1.7800000000000011,94.40862179266341
1007,reduced,ames,2003,216.53,227.36,10.830000000000013,574.4075134913176
1007,reduced,ames,2004,253.103,258.194,5.091000000000008,270.0192660373314
1007,reduced,ames,2005,250.964,254.7,3.73599999999999,198.15202866145466
1007,reduced,ames,2006,236.783,233.745,-3.0379999999999825,-161.1311196663537
1007,reduced,ames,2007,219.249,221.527,2.2779999999999916,120.82182047398108
1007,reduced,ames,2008,220.547,229.432,8.884999999999991,471.2475306897827
1007,reduced,ames,2009,236.459,238.982,2.522999999999996,133.81626560836477
1007,reduced,ames,2010,142.327,166.56,24.233000000000004,1285.2832201694448
1007,reduced,ames,2011,211.199,213.205,2.0060000000000002,106.39533444723749
1007,reduced,ames,2012,198.331,200.737,2.406000000000006,127.61075507480257
1007,reduced,ames,2013,151.089,152.748,1.6589999999999918,87.99095705282457
1007,reduced,ames,2014,144.566,178.854,34.28800000000001,1818.5858561948548
1007,reduced,ames,2015,218.819,221.983,3.1640000000000157,167.81397716403842
1007,reduced,ames,2016,212.343,213.445,1.1020000000000039,58.448483828941214
1008,normal,ames,2001,210.541,211.291,0.75,39.778913676684
1008,normal,ames,2002,235.726,236.346,0.6200000000000045,32.88390197272568
1008,normal,ames,2003,224.576,233.497,8.92100000000002,473.15691854626505
1008,normal,ames,2004,255.312,258.451,3.13900000000001,166.4880133748153
1008,normal,ames,2005,253.86,256.138,2.277999999999963,120.82182047397959
1008,normal,ames,2006,236.949,232.95,-3.9990000000000236,-212.10116772408034
1008,normal,ames,2007,221.009,221.583,0.5740000000000123,30.444128600556134
1008,normal,ames,2008,227.688,230.249,2.561000000000007,135.831730567984
1008,normal,ames,2009,238.5,239.223,0.7230000000000132,38.34687278432408
1008,normal,ames,2010,167.295,174.992,7.697000000000003,408.2377314259158
1008,normal,ames,2011,212.707,215.316,2.609000000000009,138.37758104329188
1008,normal,ames,2012,200.299,200.666,0.3669999999999902,19.465148425790183
1008,normal,ames,2013,152.631,152.74,0.10900000000000887,5.781202121011878
1008,normal,ames,2014,168.639,186.487,17.847999999999985,946.6320684019406
1008,normal,ames,2015,220.472,222.969,2.4969999999999857,132.4372632675725
1008,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1008,reduced,ames,2001,209.641,211.383,1.7420000000000186,92.39315683304568
1008,reduced,ames,2002,234.256,236.036,1.7800000000000011,94.40862179266341
1008,reduced,ames,2003,216.53,227.36,10.830000000000013,574.4075134913176
1008,reduced,ames,2004,251.285,257.071,5.78600000000003,306.8810593777264
1008,reduced,ames,2005,251.198,254.7,3.501999999999981,185.7410075943288
1008,reduced,ames,2006,236.781,233.749,-3.0320000000000107,-160.81288835694173
1008,reduced,ames,2007,219.251,221.527,2.275999999999982,120.71574337084276
1008,reduced,ames,2008,220.548,229.433,8.884999999999991,471.2475306897827
1008,reduced,ames,2009,236.459,238.982,2.522999999999996,133.81626560836477
1008,reduced,ames,2010,142.317,166.524,24.206999999999994,1283.9042178286522
1008,reduced,ames,2011,211.199,213.205,2.0060000000000002,106.39533444723749
1008,reduced,ames,2012,198.331,200.737,2.406000000000006,127.61075507480257
1008,reduced,ames,2013,151.089,152.748,1.6589999999999918,87.99095705282457
1008,reduced,ames,2014,144.564,178.851,34.287000000000006,1818.5328176432859
1008,reduced,ames,2015,218.819,221.983,3.1640000000000157,167.81397716403842
1008,reduced,ames,2016,212.343,213.445,1.1020000000000039,58.448483828941214
1009,normal,ames,2001,210.541,211.291,0.75,39.778913676684
1009,normal,ames,2002,235.726,236.346,0.6200000000000045,32.88390197272568
1009,normal,ames,2003,204.637,233.527,28.889999999999986,1532.283754825867
1009,normal,ames,2004,258.211,260.809,2.598000000000013,137.79415697603406
1009,normal,ames,2005,253.579,256.151,2.5720000000000027,136.41515463524178
1009,normal,ames,2006,236.921,232.95,-3.9710000000000036,-210.6160882801497
1009,normal,ames,2007,220.902,221.547,0.6450000000000102,34.209865761948784
1009,normal,ames,2008,220.353,229.975,9.621999999999986,510.33694319607054
1009,normal,ames,2009,238.514,239.223,0.7090000000000032,37.604333062358776
1009,normal,ames,2010,167.327,174.992,7.664999999999992,406.54049777571004
1009,normal,ames,2011,212.707,215.317,2.6100000000000136,138.43061959486104
1009,normal,ames,2012,200.298,200.666,0.367999999999995,19.51818697735935
1009,normal,ames,2013,151.705,152.74,1.0349999999999966,54.89490087382374
1009,normal,ames,2014,168.655,186.487,17.831999999999994,945.7834515768384
1009,normal,ames,2015,220.472,222.969,2.4969999999999857,132.4372632675725
1009,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1009,reduced,ames,2001,208.765,211.383,2.6180000000000234,138.85492800741284
1009,reduced,ames,2002,233.967,236.046,2.0789999999999793,110.26714871176695
1009,reduced,ames,2003,185.497,220.304,34.80699999999999,1846.1128644591192
1009,reduced,ames,2004,257.157,259.489,2.3319999999999936,123.68590225870246
1009,reduced,ames,2005,244.489,254.693,10.204000000000008,541.2053802091784
1009,reduced,ames,2006,236.865,233.738,-3.1270000000000095,-165.85155075598834
1009,reduced,ames,2007,215.668,221.467,5.799000000000007,307.570560548121
1009,reduced,ames,2008,205.389,228.842,23.453000000000003,1243.913149945693
1009,reduced,ames,2009,236.527,238.988,2.4610000000000127,130.5278754110931
1009,reduced,ames,2010,135.326,166.472,31.146000000000015,1651.9387271653338
1009,reduced,ames,2011,211.372,213.227,1.8549999999999898,98.38651316033122
1009,reduced,ames,2012,198.31,200.737,2.4269999999999925,128.724564657749
1009,reduced,ames,2013,140.171,152.748,12.576999999999998,667.0658630822061
1009,reduced,ames,2014,140.182,178.846,38.664000000000016,2050.682557860414
1009,reduced,ames,2015,219.241,222.013,2.7719999999999914,147.02286494902359
1009,reduced,ames,2016,212.318,213.445,1.1269999999999811,59.77444761816282
1010,normal,ames,2001,135.425,211.291,75.86599999999999,4023.8227533270765
1010,normal,ames,2002,118.051,236.346,118.295,6274.195457844445
1010,normal,ames,2003,99.892,233.514,133.622,7087.117337741161
1010,normal,ames,2004,160.548,259.683,99.13499999999999,5257.976809784091
1010,normal,ames,2005,120.255,256.146,135.89100000000002,7207.461811251021
1010,normal,ames,2006,133.221,232.95,99.728999999999985,5289.481709416024
1010,normal,ames,2007,170.342,221.583,51.240999999999985,2717.748420942619
1010,normal,ames,2008,118.561,230.25,111.689,5923.822786180211
1010,normal,ames,2009,159.712,239.221,79.50900000000001,4217.042196692624
1010,normal,ames,2010,72.706,174.993,102.28699999999999,5425.154324329302
1010,normal,ames,2011,113.455,215.317,101.86200000000001,5402.612939912515
1010,normal,ames,2012,119.204,200.666,81.462,4320.626487906709
1010,normal,ames,2013,93.422,152.74,59.31800000000001,3146.140801964723
1010,normal,ames,2014,93.154,186.487,93.333,4950.247133581263
1010,normal,ames,2015,147.47,222.969,75.499,4004.357604901287
1010,normal,ames,2016,131.471,213.153,81.68199999999999,4332.29496925187
1011,normal,ames,2001,196.098,211.291,15.192999999999984,805.8147139864792
1011,normal,ames,2002,228.675,236.346,7.670999999999992,406.85872908512357
1011,normal,ames,2003,197.943,233.514,35.571,1886.6343178577686
1011,normal,ames,2004,245.012,259.683,14.670999999999992,778.1285900675076
1011,normal,ames,2005,236.883,256.146,19.263000000000005,1021.6816188719521
1011,normal,ames,2006,230.421,232.95,2.5289999999999964,134.13449691777825
1011,normal,ames,2007,215.896,221.583,5.687000000000012,301.63024277240316
1011,normal,ames,2008,207.277,230.25,22.973000000000013,1218.454645192616
1011,normal,ames,2009,228.649,239.221,10.572000000000003,560.7235671865377
1011,normal,ames,2010,146.817,174.993,28.175999999999988,1494.4142290056639
1011,normal,ames,2011,195.439,215.317,19.878000000000014,1054.3003280868334
1011,normal,ames,2012,190.472,200.666,10.193999999999988,540.6749946934882
1011,normal,ames,2013,143.431,152.74,9.3089999999999975,493.73587655500165
1011,normal,ames,2014,151.292,186.487,35.19499999999999,1866.6918224678573
1011,normal,ames,2015,214.204,222.969,8.764999999999986,464.882904501513
1011,normal,ames,2016,208.445,213.153,4.707999999999998,249.70550078643757
1012,normal,ames,2001,181.067,211.291,30.22399999999999,1603.0371826187957
1012,normal,ames,2002,218.077,236.346,18.269000000000005,968.9612986124534
1012,normal,ames,2003,170.736,233.514,62.77800000000002,3329.654190393158
1012,normal,ames,2004,228.21,259.683,31.472999999999985,1669.2823335283665
1012,normal,ames,2005,218.967,256.146,37.179,1971.9203087805793
1012,normal,ames,2006,220.457,232.95,12.492999999999995,662.6106247504172
1012,normal,ames,2007,211.081,221.583,10.50200000000001,557.0108685767143
1012,normal,ames,2008,185.089,230.25,45.161,2395.2740274036346
1012,normal,ames,2009,214.954,239.221,24.266999999999996,1287.0865309227872
1012,normal,ames,2010,125.653,174.993,49.33999999999999,2616.9221344101175
1012,normal,ames,2011,178.017,215.317,37.30000000000001,1978.3379735204182
1012,normal,ames,2012,181.498,200.666,19.168000000000006,1016.6429564729054
1012,normal,ames,2013,134.159,152.74,18.581000000000017,985.5093267019546
1012,normal,ames,2014,133.402,186.487,53.08500000000001,2815.551510035694
1012,normal,ames,2015,202.278,222.969,20.691000000000003,1097.4206705123581
1012,normal,ames,2016,197.144,213.153,16.008999999999986,849.0941720667114
1101,normal,ames,2001,210.216,211.291,1.0749999999999886,57.01644293657979
1101,normal,ames,2002,235.729,236.346,0.6169999999999902,32.72478631801818
1101,normal,ames,2003,223.214,233.497,10.283000000000015,545.3954257831228
1101,normal,ames,2004,257.895,260.761,2.8660000000000423,152.00848879650403
1101,normal,ames,2005,253.79,256.138,2.3479999999999848,124.53451908380457
1101,normal,ames,2006,236.625,232.95,-3.6750000000000114,-194.91667701575219
1101,normal,ames,2007,221.009,221.583,0.5740000000000123,30.444128600556134
1101,normal,ames,2008,227.582,230.249,2.6670000000000016,141.45381703428836
1101,normal,ames,2009,237.116,239.223,2.1069999999999993,111.75222815569754
1101,normal,ames,2010,167.475,174.991,7.5160000000000196,398.6377535919435
1101,normal,ames,2011,212.708,215.316,2.608000000000004,138.32454249172272
1101,normal,ames,2012,200.298,200.666,0.367999999999995,19.51818697735935
1101,normal,ames,2013,152.508,152.74,0.23199999999999932,12.304943963987547
1101,normal,ames,2014,168.564,186.487,17.923000000000002,950.6099597696098
1101,normal,ames,2015,220.472,222.969,2.4969999999999857,132.4372632675725
1101,normal,ames,2016,213.362,213.153,-0.20900000000000318,-11.085057277902777
1101,reduced,ames,2001,207.558,211.383,3.825000000000017,202.8724597510893
1101,reduced,ames,2002,231.785,236.036,4.251000000000005,225.46688271944515
1101,reduced,ames,2003,218.066,227.36,9.294000000000011,492.9402982814687
1101,reduced,ames,2004,247.054,259.288,12.234000000000009,648.8736398940698
1101,reduced,ames,2005,248.652,254.7,6.048000000000002,320.77715988877986
1101,reduced,ames,2006,229.708,233.744,4.036000000000001,214.06359413212888
1101,reduced,ames,2007,214.912,221.527,6.614999999999981,350.8500186283518
1101,reduced,ames,2008,216.409,229.432,13.022999999999996,690.7210570819407
1101,reduced,ames,2009,229.676,238.982,9.306000000000012,493.5767609002957
1101,reduced,ames,2010,138.318,166.608,28.289999999999992,1500.46062388452
1101,reduced,ames,2011,210.16,213.205,3.045000000000016,161.50238952733787
1101,reduced,ames,2012,196.26,200.737,4.477000000000004,237.4535953740192
1101,reduced,ames,2013,148.446,152.748,4.3019999999999925,228.171848849459
1101,reduced,ames,2014,140.204,178.857,38.65299999999999,2050.099133793155
1101,reduced,ames,2015,219.09,221.983,2.8930000000000007,153.44052968886245
1101,reduced,ames,2016,209.484,213.445,3.9609999999999843,210.0857027644596
1102,normal,ames,2001,209.023,211.291,2.2680000000000007,120.29143495829244
1102,normal,ames,2002,234.369,236.346,1.9770000000000039,104.85721645173923
1102,normal,ames,2003,221.899,233.497,11.598000000000013,615.141121096242
1102,normal,ames,2004,255.528,260.761,5.2330000000000325,277.5507403601182
1102,normal,ames,2005,252.228,256.138,3.909999999999968,207.3807366344442
1102,normal,ames,2006,234.371,232.95,-1.4210000000000207,-75.36778177942506
1102,normal,ames,2007,219.336,221.583,2.2469999999999857,119.1776253753445
1102,normal,ames,2008,225.646,230.249,4.603000000000009,244.13645287170237
1102,normal,ames,2009,234.948,239.223,4.275000000000006,226.7398079570991
1102,normal,ames,2010,166.482,174.991,8.509000000000015,451.305035299873
1102,normal,ames,2011,211.606,215.316,3.710000000000008,196.77302632066392
