fragvol.l,fragvol.r,fragvol.h,fragkind,fragsize.l,fragsize.r,fragsize.h,fragshp,fraground,fraghard,chkey,chfragskey
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715810,93931249
0,6,11,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715812,93931250
0,2,3,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715812,93931251
0,0,0,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715812,93931252
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715812,93931253
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715812,93931254
0,6,11,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715813,93931255
0,2,3,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715813,93931256
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715813,93931257
0,0,0,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715813,93931258
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715813,93931259
0,6,11,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715814,93931260
0,2,3,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715814,93931261
0,0,0,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715814,93931262
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715814,93931263
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715814,93931264
0,3,6,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715815,93931265
0,3,6,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715816,93931266
0,3,6,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715817,93931267
0,6,10,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715818,93931268
0,2,2,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715818,93931269
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715818,93931270
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715818,93931271
0,2,2,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715818,93931272
0,2,3,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715819,93931273
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715819,93931274
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715819,93931275
0,2,3,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715819,93931276
0,2,3,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715819,93931277
0,6,10,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715820,93931278
0,2,2,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715820,93931279
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715820,93931280
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715820,93931281
0,2,2,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715820,93931282
0,6,10,Mixed rock fragments,2,3,5,Nonflat,Subrounded,Indurated,54715821,93931283
0,2,2,Mixed rock fragments,5,20,75,Nonflat,Subrounded,Indurated,54715821,93931284
0,0,0,Mixed rock fragments,250,400,600,Nonflat,Subrounded,Indurated,54715821,93931285
0,0,0,Mixed rock fragments,600,775,1000,Nonflat,Subrounded,Indurated,54715821,93931286
0,2,2,Mixed rock fragments,75,140,250,Nonflat,Subrounded,Indurated,54715821,93931287
