hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
Ap,NA,A,,NA,0,0,0,13,25,30,NA,25,NA,0,1,4,0,1,2,85,98,100,66,90,98,61,87,98,50,71,83,16,25,33,0,0,2,1,3,4,4,5,8,7,10,15,5,7,10,36,42,50,13,17,22,21,25,30,29,33,39,0,0,0,4,7,10,NA,NA,NA,0.95,1.05,1.3,NA,NA,NA,1.05,1.15,1.4,2.5,0.42,2.82,14.11,0.15,0.18,0.23,NA,NA,NA,24.8,31.8,35.8,13.3,19.8,25.8,35,51,57,2.2,3,4.3,46,56,68,20,23,27,6,17,27,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,2,24.5,28.1,33.1,NA,NA,NA,21.4,27.1,33.1,5.6,6.5,7.3,5.9,6.5,7.5,NA,NA,NA,NA,NA,NA,4.1,7.7,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598830,51411401
A,NA,A,,NA,13,25,30,35,51,61,NA,26,NA,0,0,3,0,0,1,87,98,100,72,92,98,66,88,98,54,73,81,14,25,36,0,0,2,1,3,4,4,5,8,7,10,15,5,7,10,35,42,50,13,17,22,21,25,30,29,33,37,0,0,0,2,5,6,NA,NA,NA,1.3,1.35,1.45,NA,NA,NA,1.51,1.56,1.62,2.53,0.42,2.82,14.11,0.15,0.18,0.23,NA,NA,NA,26.2,33.9,36.6,15.3,23.5,27.5,33,42,46,3.7,4.8,5.9,43,53,59,20,24,26,7,17,24,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,2,23.8,27.7,31,NA,NA,NA,20.6,27.4,30.9,6.1,6.9,7.3,6.3,6.7,7.1,NA,NA,NA,NA,NA,NA,3.3,5.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598830,51411402
C,NA,C,,NA,40,91,112,200,200,200,NA,109,NA,0,0,3,0,0,1,89,98,100,75,93,98,64,85,98,43,58,72,25,44,55,0,2,4,2,5,6,4,10,15,9,17,21,5,10,16,29,35,50,13,15,19,17,20,30,16,21,33,1,2,5,0,0.25,0.5,NA,NA,NA,1.5,1.6,1.7,NA,NA,NA,1.6,1.7,1.81,2.63,1.41,9.17,42.34,0.11,0.18,0.19,NA,NA,NA,21.1,27.6,33.5,8.3,13.2,21.5,27,36,40,1.1,2,4.1,25,31,43,8,13,23,0,4,15,0.32,0.32,12,15,20,0,0,0,0,0,0,0,0,2,10.9,15,21.9,NA,NA,NA,49.6,53.7,60.9,7.9,8,8.4,7.4,7.5,7.8,NA,NA,NA,NA,NA,NA,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598831,51411403
Bg,NA,B,,NA,25,43,61,40,91,112,NA,48,NA,0,0,3,0,0,1,87,98,100,72,92,98,61,86,95,44,64,72,30,37,45,0,2,3,2,3,5,4,7,11,10,14,20,8,11,13,30,33,38,9,13,19,16,20,30,22,30,34,0,0,0,0.25,1.25,2,NA,NA,NA,1.3,1.35,1.6,NA,NA,NA,1.48,1.53,1.78,2.59,1.41,2.82,14.11,0.14,0.17,0.19,NA,NA,NA,22.9,30.7,33.5,10.4,17.7,21.4,30,44,47,2.4,4,5.1,32,42,48,15,21,24,3,11,16,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,17.1,24.1,27.5,NA,NA,NA,14.6,23.1,26.7,6.1,6.6,7.3,5.4,6,7,NA,NA,NA,NA,NA,NA,1.9,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598831,51411404
Ap,NA,A,,NA,0,0,0,13,25,25,NA,25,NA,0,1,4,0,1,2,86,98,100,67,91,98,60,86,94,46,67,74,23,31,39,0,1,3,1,3,5,3,7,10,8,12,19,7,8,11,33,39,45,12,17,22,17,22,28,25,30,32,0,0,0,4,6,9,NA,NA,NA,1,1.1,1.3,NA,NA,NA,1.1,1.2,1.4,2.52,1.41,2.82,14.11,0.17,0.18,0.22,NA,NA,NA,24.2,31.1,34.5,12.5,18.7,23.2,36,50,56,1.8,2.8,3.4,43,52,60,17,20,22,4,13,19,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,2,21.4,25.6,27.6,NA,NA,NA,17.5,23.6,27.5,5.6,6.2,7.3,5.1,5.8,6.6,NA,NA,NA,NA,NA,NA,3.7,7.9,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598831,51411405
A,NA,A,,NA,13,25,25,25,43,61,NA,18,NA,0,1,3,0,1,1,87,98,100,70,92,98,63,87,97,49,68,77,20,31,41,0,1,3,1,3,5,3,6,10,8,12,18,6,9,11,30,39,48,11,17,20.5,17,22,30,25,30,35,0,0,0,2,4,6,NA,NA,NA,1.2,1.25,1.35,NA,NA,NA,1.37,1.42,1.48,2.55,1.41,2.82,14.11,0.15,0.18,0.22,NA,NA,NA,24.4,31.4,35.2,12.5,19.1,24.5,36,46,50,3,4.2,5.4,39,48,57,17,20,24,4,13,21,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,2,20.8,25.2,29.5,NA,NA,NA,17.4,24.4,29.4,5.6,6.2,7.3,5.1,5.8,6.6,NA,NA,NA,NA,NA,NA,2.9,7.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598831,51411406
C,NA,C,,NA,45,86,146,200,200,200,NA,114,NA,0,0,3,0,0,1,89,98,100,75,93,98,64,85,98,43,58,72,25,44,55,0,2,4,2,5,6,4,10,15,9,17,21,5,10,16,29,35,50,13,15,19,17,20,30,16,21,33,1,2,5,0,0.25,0.5,NA,NA,NA,1.5,1.6,1.7,NA,NA,NA,1.6,1.7,1.81,2.63,1.41,9.17,42.34,0.11,0.18,0.19,NA,NA,NA,21.1,27.6,33.5,8.3,13.2,21.5,27,36,40,1.1,2,4.1,25,31,43,8,13,23,0,4,15,0.32,0.32,12,15,20,0,0,0,0,0,0,0,0,2,10.9,15,21.9,NA,NA,NA,49.6,53.7,60.9,7.9,8,8.4,7.4,7.5,7.8,NA,NA,NA,NA,NA,NA,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598832,51411407
Ap,NA,A,,NA,0,0,0,12,20,25,NA,20,NA,0,0,3,0,0,1,87,98,100,71,92,98,61,84,93,42,59,66,32,41,50,0,2,4,2,4,6,4,10,15,9,16,21,5,9,16,29,34,40,13,15,19,14,19,24,20,25,28,0,0,0,2,3.5,6,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,1.33,1.43,1.47,2.56,1.41,9.17,14.11,0.15,0.21,0.22,NA,NA,NA,22.9,29.9,33.4,10.4,16.4,21.3,35,45,50,2.2,3.2,4,34,42,51,13,16,19,2,8,13,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,2,17,21.3,24.1,NA,NA,NA,13.3,19,23.9,5.6,6.2,7.3,5.1,5.8,6.6,NA,NA,NA,NA,NA,NA,2.5,6.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598832,51411408
A,NA,A,,NA,12,20,25,12,40,51,NA,20,NA,0,0,3,0,0,1,87,98,100,72,92,98,62,85,93,42,59,66,32,41,50,0,2,4,2,4,6,4,10,15,9,16,21,5,9,16,29,34,40,13,15,19,14,19,24,20,25,28,0,0,0,2,2.5,4,NA,NA,NA,1.3,1.35,1.45,NA,NA,NA,1.44,1.49,1.53,2.58,1.41,9.17,14.11,0.15,0.18,0.22,NA,NA,NA,23.2,29.5,32.5,10.8,15.8,19.7,34,43,47,2.2,3.2,4,34,40,46,13,16,19,2,7,12,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,2,17,21,23.7,NA,NA,NA,13.7,19,27.2,5.6,6.2,7.3,5.1,5.8,6.6,NA,NA,NA,NA,NA,NA,2.5,6.2,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598832,51411409
Bw,NA,B,,NA,12,40,51,45,86,146,NA,46,NA,0,0,3,0,0,1,88,98,100,73,93,98,63,85,95,42,58,66,34,43,54,0,2,4,2,4,6,4,10,15,9,17,21,5,10,16,26,34,40,13,15,19,14,19,21,18,23,28,0,0,0,0.5,0.75,2,NA,NA,NA,1.35,1.4,1.6,NA,NA,NA,1.47,1.52,1.72,2.6,1.41,9.17,14.11,0.15,0.18,0.19,NA,NA,NA,21.6,27.8,31.5,8.8,13.3,18,30,42,45,1.7,2.7,3.9,29,35,42,12,15,19,1,6,11,0.32,0.32,0,0,1,0,0,0,0,0,0,0,0,2,14.7,18.6,23.1,NA,NA,NA,12.2,18.1,62.1,6.1,6.6,7.3,5.4,6,7,NA,NA,NA,NA,NA,NA,1.7,4.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598832,51411410
Ap,NA,A,,NA,0,0,0,13,20,30,NA,20,NA,0,0,0,0,0,0,100,100,100,97,100,100,91,99,100,83,92,97,5,11,16,0,0,1,0,0,1,1,2,3,2,4,6,3,5,8,45,53,60,15,19,25,28,34,40,30,36,41,0,0,0,5,9,12,NA,NA,NA,0.9,0.95,1.2,NA,NA,NA,1.05,1.1,1.35,2.47,0.42,0.92,14.11,0.12,0.22,0.23,NA,NA,NA,29.8,33.5,35.7,15.4,21,25.1,46,55,57,2.6,4.9,6.9,49,64,75,20,25,28,18,29,38,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,24.8,29.5,33.4,NA,NA,NA,21.2,28.4,33.4,6.1,6.8,7.3,6,6.8,7,NA,NA,NA,NA,NA,NA,4.4,7.7,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598833,51411411
Cg,NA,C,,NA,60,97,200,200,200,200,NA,103,NA,0,0,3,0,0,1,89,98,100,75,93,98,64,90,98,57,81,91,5,16,35,0,1,3,0,2,5,1,3,8,2,6,16,3,4,13,39,53,66,10,15,22,26,38,48,20,31,37,0,1,5,0,0.25,0.5,NA,NA,NA,1.5,1.6,1.7,NA,NA,NA,1.69,1.79,1.91,2.61,0.42,2.82,14.11,0.14,0.19,0.22,NA,NA,NA,22.8,31.6,34.9,10.4,19.3,24.1,27,35,40,1.4,3.7,5.8,28,41,48,11,21,26,3,16,26,0.37,0.37,0,15,20,0,0,0,0,0,0,0,0,2,14.5,22.4,24.3,NA,NA,NA,14.3,61.1,63.3,6.6,7.4,8.4,7,7.2,7.5,NA,NA,NA,NA,NA,NA,0,2.2,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598833,51411412
Bg,NA,B,,NA,60,84,150,60,97,200,NA,13,NA,0,0,0,0,0,0,100,100,100,98,100,100,91,98,100,81,89,94,5,15,25,0,0,2,0,1,3,1,2,5,2,5,12,5,7,10,45,49,60,11,17,21,28,32,40,30,36,41,0,0,1,0.5,1.5,2.5,NA,NA,NA,1.35,1.4,1.6,NA,NA,NA,1.63,1.68,1.74,2.57,0.42,0.92,14.11,0.11,0.19,0.2,NA,NA,NA,31,34,36.1,17.2,22,25.9,35,43,45,3.8,6.3,7.6,40,49,56,21,26,29,17,25,32,0.37,0.37,0,0,10,0,0,0,0,0,0,0,0,2,23,27.9,31,NA,NA,NA,21.9,26.6,70,6.6,7.1,7.8,6,7.1,7.4,NA,NA,NA,NA,NA,NA,1.3,4.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598833,51411413
A,NA,A,,NA,13,20,30,60,84,150,NA,64,NA,0,0,0,0,0,0,100,100,100,98,100,100,92,99,100,84,91,96,5,12,19,0,0,1,0,0,2,1,2,4,2,4,6,4,6,10,45,52,60,15,18,25,28,34,40,30,36,41,0,0,0,2,6,8,NA,NA,NA,1.25,1.3,1.35,NA,NA,NA,1.48,1.53,1.63,2.51,0.42,0.92,14.11,0.11,0.22,0.23,NA,NA,NA,31.3,35.8,38,17.7,25.4,30,43,46,48,3.1,5.5,7.8,43,58,68,21,26,29,18,27,36,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,24,29.2,32.9,NA,NA,NA,21.8,28.5,32.7,6.6,7,7.3,6.5,6.8,7.3,NA,NA,NA,NA,NA,NA,3.3,6.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17598833,51411414
