set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1106,ames_CC_270.out,1996-12-31,1996,230.144,230.144,0,7.9,7.9,1507.102,129,198,255,4.727,725.833,295.198,1.994,1.904,1.752,1337.172,1176.3,10.5,0.352,0.306,0,normal
1106,ames_CC_270.out,1997-12-31,1997,55.856,0,55.856,0,0,1531.239,129,186,258,4.439,634.107,241.578,1,1.92,1,1469.068,3509.9,29.9,0.345,0.341,0.248,normal
1106,ames_CC_270.out,1998-12-31,1998,241.974,241.974,0,7.9,7.9,1161.249,126,192,244,3.758,748.689,307.244,1.994,1.904,1.679,1403.643,523.9,5.9,0.341,0.342,0.248,normal
1106,ames_CC_270.out,1999-12-31,1999,194.062,194.062,0,7.9,7.9,1364.397,146,207,269,4.03,708.616,264.68,1.994,1.879,1.813,1171.405,1222.7,9.1,0.341,0.366,0.248,normal
1106,ames_CC_270.out,2000-12-31,2000,145.242,145.242,0,7.4,7.4,1531.645,132,200,255,3.835,650.806,251.89,1.993,1.949,1.885,1594.533,2145.3,18.3,0.352,0.311,0,normal
1106,ames_CC_270.out,2001-12-31,2001,184.022,184.022,0,6.5,6.5,1532.383,134,199,248,4.295,641.995,261.322,1.994,1.934,1.738,1485.889,1869.5,17.6,0.343,0.354,0,normal
1106,ames_CC_270.out,2002-12-31,2002,206.326,206.326,0,7.9,7.9,1517.247,130,195,248,4.611,708.948,301.936,1.994,1.944,1.787,1481.391,1513.4,12.9,0.339,0.347,0,normal
1106,ames_CC_270.out,2003-12-31,2003,205.863,205.863,0,7.8,7.8,1261.736,126,198,253,3.702,659.105,325.653,1.991,1.893,1.745,1291.899,3253,27.9,0.349,0.341,0,normal
1106,ames_CC_270.out,2004-12-31,2004,227.327,227.327,0,8,8,1510.718,127,201,266,3.933,633.521,255.791,1.994,1.906,1.857,1295.635,1936.7,16.8,0.346,0.352,0,normal
1106,ames_CC_270.out,2005-12-31,2005,232.343,232.343,0,8,8,1524.093,131,199,253,4.913,731.519,342.78,1.994,1.936,1.765,1465.555,1869.2,16.2,0.348,0.334,0.808,normal
1106,ames_CC_270.out,2006-12-31,2006,207.718,207.718,0,8,8,1585.043,138,201,256,4.79,665.203,305.212,1.987,1.97,1.781,1677.159,1972.3,17.9,0.355,0.349,0,normal
1106,ames_CC_270.out,2007-12-31,2007,193.878,193.878,0,8,8,1554.52,139,203,256,5.008,699.28,296.621,1.993,1.944,1.801,1476.741,1504.7,14.2,0.349,0.365,0,normal
1106,ames_CC_270.out,2008-12-31,2008,203.827,203.827,0,7.4,7.4,1249.964,142,211,279,3.839,659.822,269.791,1.994,1.831,1.801,1090.992,2110.4,18.4,0.355,0.368,0,normal
1106,ames_CC_270.out,2009-12-31,2009,208.561,208.561,0,8,8,1508.5,133,203,266,4.204,596.944,244.717,1.994,1.923,1.861,1349.523,2656.7,22.6,0.357,0.353,0,normal
1106,ames_CC_270.out,2010-12-31,2010,142.93,142.93,0,8,8,925.351,127,195,243,2.742,638.64,202.658,1.994,1.78,1.743,841.518,1368.7,11.7,0.349,0.339,0,normal
1106,ames_CC_270.out,2011-12-31,2011,192.118,192.118,0,7.9,7.9,1500.208,139,204,260,4.145,607.562,225.514,1.994,1.923,1.773,1459.571,1925.5,15.5,0.349,0.337,0.729,normal
1106,ames_CC_270.out,2012-12-31,2012,183.117,183.117,0,7.9,7.9,1559.93,137,195,244,4.444,829.163,374.023,1.867,1.993,1.774,1812.687,563.5,4.9,0.345,0.352,0,normal
1106,ames_CC_270.out,2013-12-31,2013,140.051,140.051,0,7.9,7.9,1543.724,150,211,265,4.571,689.223,307.656,1.986,1.968,1.863,1610.289,2115.8,20.8,0.337,0.351,0,normal
1106,ames_CC_270.out,2014-12-31,2014,147.685,147.685,0,7.9,7.9,1093.703,134,203,262,2.626,577.394,187.214,1.994,1.812,1.8,887.781,2045.2,21.6,0.352,0.359,0,normal
1106,ames_CC_270.out,2015-12-31,2015,192.375,192.375,0,8.9,8.9,1286.81,141,206,263,4.3,702.07,254.166,1.993,1.861,1.865,1140.514,985.7,8.2,0.375,0.331,0.454,normal
1106,ames_CC_270.out,2016-12-31,2016,186.814,186.814,0,8.6,8.6,1552.473,127,192,243,5.015,682.568,272.009,1.994,1.917,1.743,1362.286,1326.6,11,0.351,0.328,0.074,normal
1106,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1501.621,?,187,269,6.229,758.574,257.763,1,1,1,1312.189,1159.2,10.3,0.352,0.307,0,normal
1106,ames_CS_270.out,1997-12-31,1997,238.92,238.92,0,7.9,7.9,1560.579,127.000,196,250,5.297,786.581,357.938,1.979,1.972,1.727,1783.345,966.4,11.5,0.347,0.32,0,normal
1106,ames_CS_270.out,1998-12-31,1998,43.801,0,43.801,0,0,1183.398,127.000,182,247,3.79,587.406,199.713,1,1.902,1,1124.59,4177.9,28.6,0.336,0.356,0,normal
1106,ames_CS_270.out,1999-12-31,1999,221.857,221.857,0,7.9,7.9,1518.746,146.000,207,269,4.437,831.408,305.915,1.994,1.914,1.825,1321.297,199.6,2,0.341,0.352,0,normal
