set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1103,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,0,reduced
1103,nash_CC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,0,reduced
1103,nash_CC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,0,reduced
1103,nash_CC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,0,reduced
1103,nash_CC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,0,reduced
1103,nash_CC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,0,reduced
1103,nash_CC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,0,reduced
1103,nash_CC_270.out,2004-12-31,2004,213.086,213.086,0,8,8,1226.359,129.000,200,263,3.311,695.935,256.515,1.994,1.858,1.795,1509.43,719.5,8.5,0.297,0.288,0,reduced
1103,nash_CC_270.out,2005-12-31,2005,232.687,232.687,0,8.7,8.7,1318.815,128.000,198,254,3.875,682.072,312.135,1.994,1.847,1.805,1397.651,2271.5,19.4,0.304,0.311,0,reduced
1103,nash_CC_270.out,2006-12-31,2006,174.34,174.34,0,8.7,8.7,1392.771,127.000,199,256,4.07,533.843,284.438,1.994,1.875,1.825,1586.546,5147.4,42.5,0.314,0.313,11.877,reduced
1103,nash_CC_270.out,2007-12-31,2007,219.684,219.684,0,8.7,8.7,1399.301,130.000,198,254,4.52,523.292,302.269,1.993,1.821,1.849,1222.488,6989.8,60.4,0.307,0.319,2.562,reduced
1103,nash_CC_270.out,2008-12-31,2008,208.437,208.437,0,8.7,8.7,1214.924,137.000,207,270,3.709,518.819,264.886,1.994,1.832,1.866,1371.842,5845,49.1,0.315,0.34,0,reduced
1103,nash_CC_270.out,2009-12-31,2009,212.957,212.957,0,8.7,0,1254.899,116.000,194,258,3.837,535.906,286.318,1.995,1.83,1.751,1401.297,5536.4,47,0.32,0.297,0,reduced
1103,nash_CC_270.out,2010-12-31,2010,187.994,187.994,0,8.9,8.9,1033.638,117.000,192,243,3.16,476.459,264.424,1.994,1.77,1.755,1096.092,8336.4,62.7,0.312,0.314,2.127,reduced
1103,nash_CC_270.out,2011-12-31,2011,212.32,212.32,0,8.7,8.7,1354.541,131.000,201,255,4.021,545.088,283.571,1.994,1.866,1.801,1542.299,5202.5,37.7,0.305,0.321,1.254,reduced
1103,nash_CC_270.out,2012-12-31,2012,226,226,0,8.7,8.7,1510.165,125.000,192,244,4.803,672.045,378.592,1.788,1.943,1.854,1928.629,4271,36.5,0.298,0.316,0,reduced
