set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1101,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,0,normal
1101,nash_CC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,0,normal
1101,nash_CC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,0,normal
1101,nash_CC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,0,normal
1101,nash_CC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,0,normal
1101,nash_CC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,0,normal
1101,nash_CC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,0,normal
1101,nash_CC_270.out,2004-12-31,2004,213.086,213.086,0,8,8,1226.359,129.000,200,263,3.311,695.935,256.515,1.994,1.858,1.795,1509.43,719.5,8.5,0.297,0.288,0,normal
1101,nash_CC_270.out,2005-12-31,2005,243.641,243.641,0,8.7,8.7,1296.724,128.000,198,254,3.949,703.899,325.989,1.994,1.853,1.805,1435.793,2271.5,19.4,0.303,0.311,0,normal
1101,nash_CC_270.out,2006-12-31,2006,193.29,193.29,0,8.7,8.7,1523.569,127.000,199,256,4.752,656.881,312.718,1.981,1.923,1.832,1874.475,2327.2,19.2,0.312,0.306,11.877,normal
1101,nash_CC_270.out,2007-12-31,2007,236.651,236.651,0,8.7,8.7,1467.693,130.000,198,254,4.9,651.229,326.488,1.993,1.862,1.858,1408.962,3479.3,30.8,0.307,0.311,2.562,normal
1101,nash_CC_270.out,2008-12-31,2008,231.032,231.032,0,8.7,8.7,1307.433,137.000,207,270,4.041,635.369,291.018,1.994,1.864,1.872,1513.57,2950.9,24.9,0.314,0.336,0,normal
1101,nash_CC_270.out,2009-12-31,2009,230.089,230.089,0,8.7,0,1383.753,116.000,194,258,4.223,642.053,312.906,1.995,1.86,1.75,1574.442,2850,24.3,0.32,0.288,0,normal
1101,nash_CC_270.out,2010-12-31,2010,203.87,203.87,0,8.9,8.9,1159.649,117.000,192,243,3.43,600.787,287.357,1.994,1.799,1.761,1192.238,4418.8,31.7,0.311,0.31,2.127,normal
1101,nash_CC_270.out,2011-12-31,2011,226.468,226.468,0,8.7,8.7,1411.403,131.000,201,255,4.3,651.741,303.387,1.994,1.891,1.806,1638.439,2726.4,18.9,0.299,0.317,1.254,normal
1101,nash_CC_270.out,2012-12-31,2012,236.123,236.123,0,8.7,8.7,1512.74,125.000,192,244,5.079,809.11,405.411,1.683,1.97,1.859,1994.647,1627.1,13.9,0.289,0.304,0,normal
1101,nash_CC_270.out,2013-12-31,2013,203.987,203.987,0,8.7,8.7,1430.023,139.000,207,270,4.893,718.084,389.06,1.818,1.909,1.818,1837.937,2098.2,21,0.227,0.323,0.846,normal
1101,nash_CC_270.out,2014-12-31,2014,187.866,187.866,0,8.7,8.7,1305.696,136.000,206,272,3.294,502.697,248.79,1.994,1.839,1.867,1404.068,4901.3,44.9,0.313,0.33,0,normal
1101,nash_CC_270.out,2015-12-31,2015,222.729,222.729,0,8.7,8.7,1240.811,125.000,199,257,3.737,682.718,305.263,1.994,1.847,1.823,1454.785,2322.6,19.8,0.315,0.306,1.506,normal
1101,nash_CC_270.out,2016-12-31,2016,159.014,159.014,0,8.7,8.7,1028.084,116.000,192,245,3.245,615.827,242.02,1.994,1.747,1.742,1002.303,2367.1,20.2,0.312,0.297,0.329,normal
1101,nash_CC_270.out,2017-12-31,2017,41.401,41.401,0,8.7,8.7,1207.621,130.000,199,261,2.487,529.161,145.437,1.994,1.815,1.531,1210.791,2276,18.3,0.3,0.303,2.374,normal
1101,nash_CC_270.out,2018-12-31,2018,42.139,42.139,0,8.7,8.7,962.081,128.000,192,248,1.642,501.711,101.457,1.994,1.746,1.481,887.171,2531,20.7,0.312,0.3,1.378,normal
1101,nash_CC_270.out,2019-12-31,2019,217.493,217.493,0,8.7,8.7,1487.527,136.000,202,263,4.02,656.785,281.748,1.994,1.884,1.792,1653.562,1188.7,10.2,0.306,0.307,0,normal
1101,nash_CS_270.out,1997-12-31,1997,239.862,239.862,0,8,8,1444.081,128,199,260,3.993,705.501,283.333,1.994,1.88,1.799,1644.291,1225.8,10.9,0.291,0.27,0,normal
1101,nash_CS_270.out,1998-12-31,1998,59.801,0,59.801,0,0,1377.213,128,183,254,5.424,662.567,271.948,1,1.855,1,1454.189,2694.1,22.3,0.292,0.303,1.659,normal
1101,nash_CS_270.out,1999-12-31,1999,215.875,215.875,0,8,8,1396.858,126,194,247,4.016,752.22,284.831,1.993,1.816,1.644,1228.34,526.8,5,0.298,0.304,1.659,normal
1101,nash_CS_270.out,2000-12-31,2000,44.848,0,44.848,0,0,1411.122,126,189,272,3.489,712.668,202.239,1,1.852,1,1690.509,2326.4,14.8,0.317,0.285,1.659,normal
1101,nash_CS_270.out,2001-12-31,2001,238.416,238.416,0,8,8,1474.799,127,195,247,4.83,737.995,340.409,1.864,1.953,1.72,2034.686,326.9,3.9,0.286,0.281,1.659,normal
1101,nash_CS_270.out,2002-12-31,2002,7.549,0,7.549,0,0,1500.247,127,185,257,0.358,710.145,32.103,1,1.952,1,1486.131,2699.4,18.5,0.281,0.31,1.659,normal
1101,nash_CS_270.out,2003-12-31,2003,238.636,238.636,0,8,0,1515.005,128,199,253,4.208,797.833,353.768,1.851,1.949,1.753,2094.683,133.6,1.1,0.267,0.244,1.659,normal
1101,nash_CS_270.out,2004-12-31,2004,43.177,0,43.177,0,0,1315.107,128,190,0,3.421,572.524,168.466,1,1.998,1,1229.747,3266.8,22.3,0.291,0.308,1.659,normal
1101,nash_CS_270.out,2005-12-31,2005,247.485,247.485,0,8.7,8.7,1321.765,128,198,254,4.2,805.574,336.225,1.994,1.883,1.814,1667.726,389,4.9,0.304,0.294,1.659,normal
1101,nash_CS_270.out,2006-12-31,2006,59.514,0,59.514,0,0,1539.013,128,188,0,5.821,657.693,267.422,0.999,1.846,1,1761.698,2665.9,22.1,0.308,0.307,1.659,normal
1101,nash_CS_270.out,2007-12-31,2007,240.786,240.786,0,8.7,8.7,1521.491,130,198,254,5.093,777.602,336.254,1.988,1.899,1.864,1664.345,472,6.6,0.307,0.289,1.659,normal
1101,nash_CS_270.out,2008-12-31,2008,47.95,0,47.95,0,0,1266.248,130,192,0,3.98,593.993,201.303,1,1.82,1,1259.721,3195.7,26.9,0.311,0.335,1.659,normal
1101,nash_CS_270.out,2009-12-31,2009,237.768,237.768,0,8.7,0,1474.478,116,194,258,4.566,751.98,328.784,1.995,1.886,1.767,1736.23,379.4,5.5,0.32,0.261,1.659,normal
1101,nash_CS_270.out,2010-12-31,2010,52.226,0,52.226,0,0,1179.818,116,183,252,4.357,598.49,233.172,1,1.814,1,1115.788,4750.7,41,0.305,0.3,1.659,normal
1101,nash_CS_270.out,2011-12-31,2011,228.642,228.642,0,8.7,8.7,1459.909,131,201,255,4.419,743.552,309.347,1.994,1.914,1.813,1763.147,679.5,6.8,0.297,0.31,1.659,normal
1101,nash_CS_270.out,2012-12-31,2012,54.279,0,54.279,0,0,1538.5,131,190,0,6.032,813.58,340.465,0.757,1.985,1,2187.09,1141.2,9.9,0.284,0.296,1.659,normal
1101,nash_CS_270.out,2013-12-31,2013,204.401,204.401,0,8.7,8.7,1444.949,139,207,270,4.919,794.822,390.719,1.814,1.914,1.823,1862.005,472.2,6.1,0.226,0.312,1.659,normal
1101,nash_CS_270.out,2014-12-31,2014,45.278,0,45.278,0,0,1397.33,139,191,0,5.507,484.389,206.357,1,2,1,1260.068,4993.4,45.8,0.312,0.33,1.659,normal
1101,nash_CS_270.out,2015-12-31,2015,235.653,235.653,0,8.7,8.7,1340.17,125,199,257,4.113,779.677,322.397,1.994,1.887,1.836,1667.628,470,8.4,0.315,0.292,1.659,normal
1101,nash_CS_270.out,2016-12-31,2016,14.2,0,14.2,0,0,1115.745,125,182,256,0.876,753.964,58.78,1,1.952,1,1023.48,2541,21.8,0.31,0.292,1.659,normal
1101,nash_CS_270.out,2017-12-31,2017,144.134,144.134,0,8.7,8.7,1427.851,130,199,261,3.993,689.234,238.003,1.994,1.863,1.602,1426.624,140.5,1.4,0.3,0.293,1.659,normal
1101,nash_CS_270.out,2018-12-31,2018,0,0,0,8.7,8.7,895.843,128,192,248,0.85,484.943,43.566,1.994,1.742,1.406,862.545,3082.8,20.4,0.312,0.302,1.659,normal
1101,nash_CS_270.out,2019-12-31,2019,217.506,217.506,0,8.7,8.7,1506.737,136,202,263,4.055,681.825,282.602,1.994,1.888,1.793,1688.589,707,6.3,0.306,0.301,15.425,normal
1101,nash_SC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,0,normal
1101,nash_SC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,0,normal
1101,nash_SC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,0,normal
1101,nash_SC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,0,normal
1101,nash_SC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,0,normal
1101,nash_SC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,0,normal
1101,nash_SC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,0,normal
1101,nash_SC_270.out,2004-12-31,2004,199.584,199.584,0,8,8,1226.374,129.000,200,263,3.311,684.612,245.159,1.994,1.854,1.721,1488.906,719.5,8.5,0.3,0.288,0,normal
1101,nash_SC_270.out,2005-12-31,2005,55.498,0,55.498,0,0,1318.527,129.000,187,261,4.389,680.44,252.675,1,1.93,1,1238.646,2705.9,17.7,0.303,0.308,0,normal
1101,nash_SC_270.out,2006-12-31,2006,194.85,194.85,0,8.7,8.7,1542.138,127.000,199,256,4.999,748.511,321.383,1.929,1.949,1.838,2023.425,556.4,6.3,0.311,0.292,0,normal
