set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
1010,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,normal
1010,nash_CC_270.out,1998-12-31,1998,136.275,136.275,0,8,3.521,1250.515,126.000,193,247,1.621,703.053,173.824,1.994,1.862,1.717,1576.903,412.2,5.9,0.294,0.295,normal
1010,nash_CC_270.out,1999-12-31,1999,65.066,0,65.066,0,0,1390.612,126.000,185,266,5.632,814.93,294.463,1,1.76,1,1204.399,891,7.6,0.284,0.302,normal
1010,nash_CC_270.out,2000-12-31,2000,152.998,152.998,0,8,3.345,1510.58,126.000,196,254,1.931,720.929,204.497,1.994,1.935,1.763,2069.219,851.1,10,0.319,0.25,normal
1010,nash_CC_270.out,2001-12-31,2001,60.039,0,60.039,0,0,1586.625,126.000,188,270,5.44,728.413,280.432,0.996,1.963,1,1905.122,1211.9,10.7,0.277,0.294,normal
1010,nash_CC_270.out,2002-12-31,2002,130.754,130.754,0,8,2.336,1434.5,128.000,192,247,1.903,735.022,196.914,1.994,1.964,1.734,2043.83,499.3,6.1,0.292,0.285,normal
1010,nash_CC_270.out,2003-12-31,2003,64.861,0,64.861,0,0,1567.809,128.000,190,0,6.78,743.067,325.579,0.891,1.92,1,1907.336,1658,14.4,0.262,0.297,normal
1010,nash_CC_270.out,2004-12-31,2004,115.592,115.592,0,8,3.019,1241.515,129.000,200,263,1.395,690.856,139.693,1.994,1.849,1.8,1433.288,795.4,9,0.294,0.289,normal
1010,nash_CC_270.out,2005-12-31,2005,110.285,110.285,0,8.7,2.178,1302.831,128.000,198,254,1.171,754.747,145.148,1.994,1.851,1.816,1399.477,913.4,8,0.305,0.301,normal
1010,nash_CC_270.out,2006-12-31,2006,84.902,84.902,0,8.7,2.293,1538.168,127.000,199,256,1.822,698.091,176.464,1.994,1.944,1.841,1908.63,962.9,8.2,0.311,0.299,normal
1010,nash_CC_270.out,2007-12-31,2007,173.657,173.657,0,8.7,3.456,1493.637,130.000,198,254,2.643,703.712,232.988,1.993,1.863,1.87,1430.567,1573.1,15.3,0.307,0.302,normal
1010,nash_CC_270.out,2008-12-31,2008,122.122,122.122,0,8.7,2.54,1315.683,137.000,207,270,1.473,671.703,150.698,1.994,1.873,1.882,1507.132,1534.1,13.2,0.313,0.333,normal
1010,nash_CC_270.out,2009-12-31,2009,93.312,93.312,0,8.7,0,1439.998,116.000,194,258,1.374,683.324,154.958,1.995,1.877,1.77,1594.673,1223.1,10.9,0.32,0.273,normal
1010,nash_CC_270.out,2010-12-31,2010,77.203,77.203,0,8.9,2.228,1207.124,117.000,192,243,0.977,702.778,123.996,1.994,1.819,1.856,1246.58,2034.7,18.2,0.309,0.301,normal
1010,nash_CC_270.out,2011-12-31,2011,154.551,154.551,0,8.7,3.283,1452.058,131.000,201,255,2.389,708.51,216.527,1.994,1.906,1.815,1685.552,1186.6,10.5,0.296,0.313,normal
1010,nash_CC_270.out,2012-12-31,2012,120.655,120.655,0,8.7,2.963,1512.053,125.000,192,244,2.532,784.933,279.108,1.84,1.976,1.862,2081.884,871.7,7.7,0.295,0.294,normal
1010,nash_CC_270.out,2013-12-31,2013,125.248,125.248,0,8.7,3.456,1448.1,139.000,207,270,2.568,689.135,277.655,1.965,1.912,1.821,1807.538,1715.5,16.7,0.255,0.321,normal
1010,nash_CC_270.out,2014-12-31,2014,99.98,99.98,0,8.7,2.963,1292.07,136.000,206,272,1.302,531.625,131.571,1.994,1.84,1.872,1348.79,3514.2,34.6,0.313,0.329,normal
1010,nash_CC_270.out,2015-12-31,2015,115.997,115.997,0,8.7,2.815,1234.891,125.000,199,257,1.394,726.862,158.275,1.994,1.849,1.835,1411.693,1054.4,10,0.314,0.301,normal
1010,nash_CC_270.out,2016-12-31,2016,63.737,63.737,0,8.7,2.293,1154.959,116.000,192,245,0.96,713.199,98.529,1.994,1.771,1.756,1085.357,974.8,8.4,0.312,0.291,normal
1010,nash_CC_270.out,2017-12-31,2017,121.294,121.294,0,8.7,2.815,1445.31,130.000,199,261,1.745,704.313,181.355,1.994,1.886,1.807,1540.802,664.5,5.6,0.293,0.296,normal
