set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1104,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,0,normal
1104,nash_CC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,0,normal
1104,nash_CC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,0,normal
1104,nash_CC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,0,normal
1104,nash_CC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,0,normal
1104,nash_CC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,0,normal
1104,nash_CC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,0,normal
1104,nash_CC_270.out,2004-12-31,2004,213.086,213.086,0,8,8,1226.359,129.000,200,263,3.311,695.935,256.515,1.994,1.858,1.795,1509.43,719.5,8.5,0.297,0.288,0,normal
1104,nash_CC_270.out,2005-12-31,2005,215.979,215.979,0,8.7,8.7,1295.142,128.000,198,254,3.766,674.002,291.36,1.994,1.837,1.805,1343.165,2271.5,19.4,0.303,0.311,0,normal
1104,nash_CC_270.out,2006-12-31,2006,173.44,173.44,0,8.7,8.7,1522.73,127.000,199,256,4.588,644.702,285.329,1.992,1.92,1.833,1844.685,2034,16.8,0.314,0.305,11.877,normal
1104,nash_CC_270.out,2007-12-31,2007,207.722,207.722,0,8.7,8.7,1460.83,130.000,198,254,4.636,636.29,289.499,1.993,1.849,1.859,1337.819,3068.4,28.6,0.307,0.31,2.562,normal
1104,nash_CC_270.out,2008-12-31,2008,202.238,202.238,0,8.7,8.7,1297.418,137.000,207,270,3.847,622.907,257.79,1.994,1.855,1.874,1458.778,2472.5,20.7,0.315,0.334,0,normal
1104,nash_CC_270.out,2009-12-31,2009,204.505,204.505,0,8.7,0,1324.651,116.000,194,258,3.963,623.219,275.984,1.995,1.846,1.761,1483.307,2488.1,21.2,0.319,0.285,0,normal
1104,nash_CC_270.out,2010-12-31,2010,184.481,184.481,0,8.9,8.9,1167.851,117.000,192,243,3.386,613.922,273.074,1.994,1.8,1.842,1196.761,3673.8,31.5,0.311,0.308,2.127,normal
1104,nash_CC_270.out,2011-12-31,2011,195.981,195.981,0,8.7,8.7,1398.546,131.000,201,255,4.014,628.926,266.132,1.994,1.876,1.807,1556.927,2577.3,21.5,0.302,0.317,1.254,normal
1104,nash_CC_270.out,2012-12-31,2012,228.847,228.847,0,8.7,8.7,1512.634,125.000,192,244,5.004,812.824,389.004,1.704,1.971,1.86,2009.955,1279.5,10.9,0.29,0.3,0,normal
1104,nash_CC_270.out,2013-12-31,2013,193.316,193.316,0,8.7,8.7,1446.322,139.000,207,270,4.688,698.876,357.741,1.886,1.909,1.819,1808.273,1913.1,19.2,0.244,0.322,0.846,normal
