set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,till
1209,ames_CC_270.out,1996-12-31,1996,253.343,253.343,0,7.9,7.9,1426.553,129,198,255,4.993,759.617,334.152,1.994,1.915,1.749,1383.631,1176.3,10.5,0.352,0.306,reduced
1209,ames_CC_270.out,1997-12-31,1997,50.398,0,50.398,0,0,1512.953,129,186,258,3.777,581.91,215.628,1,1.932,1,1374.866,4287.1,33,0.345,0.345,reduced
1209,ames_CC_270.out,1998-12-31,1998,241.156,241.156,0,7.9,7.9,1177.475,126,192,244,3.772,750.862,306.818,1.994,1.905,1.672,1405.435,478.4,5.4,0.341,0.342,reduced
1209,ames_CC_270.out,1999-12-31,1999,220.286,220.286,0,7.9,7.9,1386.13,146,207,269,4.294,725.723,301.126,1.994,1.895,1.813,1222.766,1224.8,9,0.343,0.366,reduced
1209,ames_CC_270.out,2000-12-31,2000,153.188,153.188,0,7.4,7.4,1362.045,132,200,255,3.525,520.8,271.955,1.993,1.903,1.871,1349.736,5923.8,51,0.353,0.339,reduced
1209,ames_CC_270.out,2001-12-31,2001,209.662,209.662,0,6.5,6.5,1475.289,134,199,248,4.377,564.104,289.454,1.994,1.914,1.728,1397.7,5242.7,46.6,0.345,0.362,reduced
1209,ames_CC_270.out,2002-12-31,2002,234.265,234.265,0,7.9,7.9,1501.168,130,195,248,4.698,629.506,335.039,1.993,1.92,1.778,1341.767,4168,35.4,0.34,0.356,reduced
1209,ames_CC_270.out,2003-12-31,2003,216.814,216.814,0,7.8,7.8,1113.213,126,198,253,3.654,598.704,351.57,1.979,1.876,1.738,1244.347,5532.8,47.4,0.35,0.346,reduced
1209,ames_CC_270.out,2004-12-31,2004,254.576,254.576,0,8,8,1335.107,127,200,266,3.651,487.836,272.88,1.994,1.869,1.837,1142.484,7620.1,65.4,0.347,0.361,reduced
1209,ames_CC_270.out,2005-12-31,2005,250.978,250.978,0,8,8,1496.988,131,199,253,4.919,632.796,377.479,1.994,1.908,1.755,1335.238,5256.7,39.6,0.348,0.348,reduced
1209,ames_CC_270.out,2006-12-31,2006,236.822,236.822,0,8,8,1515.013,138,201,256,4.83,533.768,337.767,1.991,1.946,1.774,1513.03,7236.2,62.9,0.357,0.358,reduced
1209,ames_CC_270.out,2007-12-31,2007,219.265,219.265,0,8,8,1510.706,139,202,256,5,563.436,324.079,1.991,1.909,1.789,1327.143,5813.3,49.2,0.35,0.378,reduced
1209,ames_CC_270.out,2008-12-31,2008,221.354,221.354,0,7.4,7.4,1037.81,142,211,278,3.865,549.957,296.58,1.994,1.822,1.767,1035.151,6243.4,53.2,0.356,0.384,reduced
1209,ames_CC_270.out,2009-12-31,2009,236.424,236.424,0,8,8,1501.856,133,203,266,4.147,471.449,269.437,1.994,1.894,1.851,1214.151,7192.7,60.6,0.358,0.366,reduced
1209,ames_CC_270.out,2010-12-31,2010,143.391,143.391,0,8,8,860.48,127,195,243,2.32,499.882,195.683,1.994,1.742,1.732,699.687,5651.3,48.5,0.35,0.355,reduced
1209,ames_CC_270.out,2011-12-31,2011,211.293,211.293,0,7.9,7.9,1395.034,139,204,260,4.243,545.911,253.126,1.994,1.912,1.769,1385.619,3938.9,31.9,0.351,0.347,reduced
1209,ames_CC_270.out,2012-12-31,2012,198.348,198.348,0,7.9,7.9,1444.701,137,195,244,4.471,674.788,413.689,1.869,1.966,1.768,1671.405,4828.1,42.3,0.347,0.371,reduced
1209,ames_CC_270.out,2013-12-31,2013,151.193,151.193,0,7.9,7.9,1503.69,150,211,265,4.646,527.402,339.299,1.976,1.932,1.839,1439.522,6768.5,61.7,0.339,0.372,reduced
