comppct.l,comppct.r,comppct.h,compname,compkind,majcompflag,otherph,localphase,slope.l,slope.r,slope.h,slopelenusle.l,slopelenusle.r,slopelenusle.h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev.l,elev.r,elev.h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry.l,albedodry.r,albedodry.h,airtempa.l,airtempa.r,airtempa.h,map.l,map.r,map.h,reannualprecip.l,reannualprecip.r,reannualprecip.h,ffd.l,ffd.r,ffd.h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod.l,rsprod.r,rsprod.h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub.l,initsub.r,initsub.h,totalsub.l,totalsub.r,totalsub.h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
0,5,10,Clarinda,Series,No ,,,5,7,9,50,61,65,Very high,3,48,6,Class 1,Crop cover,Row crop,,Yes,Poorly drained,198,280,300,0,180,360,hillslopes on hills,NA,0.16,NA,9,11,12,865,952,1040,NA,NA,NA,175,190,210,4,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,0,0,0,D,Moderate,High,"Fine, smectitic, mesic Vertic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Vertic Argiaquolls,fine,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408896,18658603
75,85,85,Arispe,Series,Yes,,,5,7,9,50,61,65,Very high,5,48,6,Class 1,Crop cover,Row crop,,No,Somewhat poorly drained,198,285,300,0,80,360,hillslopes on uplands,NA,0.09,NA,9,11,12,865,952,1040,NA,NA,NA,175,190,210,3,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,0,0,0,0,0,0,C/D,Low,High,"Fine, smectitic, mesic Aquertic Argiudolls",Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,not used,not used,not used,mesic,Udic,mesic,twelfth edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408896,18658604
0,5,10,Arispe,Taxadjunct,No ,,moderately eroded,5,7,9,50,61,65,Very high,5,48,6,Class 2,Crop cover,Row crop,,No,Somewhat poorly drained,198,285,300,0,80,360,hillslopes on uplands,NA,0.09,NA,9,11,12,865,952,1040,NA,NA,NA,175,190,210,3,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,0,0,0,0,0,0,C/D,Low,High,"Fine, smectitic, mesic Vertic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Vertic Argiaquolls,fine,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408896,18658605
0,5,10,Lagonda,Taxadjunct,No ,,,5,8,9,45,61,65,Very high,5,48,6,Class 2,Crop cover,Row crop,,No,Somewhat poorly drained,198,280,300,0,180,360,interfluves on till plains,NA,0.16,NA,9,11,13,865,959,1041,NA,NA,NA,175,190,209,3,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,0,0,0,0,0,0,C/D,Moderate,High,"Fine, smectitic, mesic Aquertic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Aquertic Hapludalfs,fine,not used,not used,not used,mesic,Udic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408896,18658606
0,10,15,Edina,Series,No ,,,0,1,2,60,66,100,Very high,3,56,5,Class 1,Crop cover,Row crop,Farmable under natural conditions,Yes,Poorly drained,200,275,335,0,155,360,"divides, till plains",NA,0.23,NA,9,11,13,865,952,1041,NA,NA,NA,175,194,210,3,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,0,0,0,C/D,Moderate,High,"Fine, smectitic, mesic Vertic Argialbolls",Mollisols,Albolls,Argialbolls,Vertic Argialbolls,fine,not used,not used,not used,mesic,Typic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408925,18658362
85,90,100,Haig,Series,Yes,,,0,1,2,60,76,100,Very high,5,48,6,Class 1,Crop cover,Row crop,Farmable under natural conditions,Yes,Poorly drained,200,275,335,0,120,360,"flats, till plains",NA,0.04,NA,9,11,13,865,952,1041,NA,NA,NA,175,194,210,2,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,0,0,0,D,Moderate,High,"Fine, smectitic, mesic Vertic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Vertic Argiaquolls,fine,not used,not used,not used,mesic,Typic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408925,18658363
0,5,10,Haig,Series,No ,,,2,4,5,45,61,65,Very high,3,48,6,Class 1,Crop cover,Row crop,Farmable under natural conditions,Yes,Poorly drained,213,290,396,0,180,360,"interfluves, till plains",NA,0.04,NA,10,11,13,865,959,1041,NA,NA,NA,177,194,209,3,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,0,0,0,C/D,Moderate,High,"Fine, smectitic, mesic Vertic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Vertic Argiaquolls,fine,not used,not used,not used,mesic,Typic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408926,18658439
85,90,100,Grundy,Series,Yes,,,2,4,5,45,61,65,Very high,5,48,6,Class 1,Crop cover,Row crop,,No,Somewhat poorly drained,213,290,396,0,180,360,hillslopes on till plains,NA,0.23,NA,10,11,13,865,959,1041,NA,NA,NA,177,194,209,2,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,0,0,0,0,0,0,C/D,Moderate,High,"Fine, smectitic, mesic Aquertic Argiudolls",Mollisols,Udolls,Argiudolls,Aquertic Argiudolls,fine,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408926,18658440
0,5,10,Edina,Series,No ,,,0,0.5,1,45,61,65,Medium,3,48,6,Class 1,Crop cover,Row crop,Farmable under natural conditions,Yes,Poorly drained,213,290,396,0,145,360,flats on uplands,NA,0.02,NA,10,11,13,865,959,1041,NA,NA,NA,177,194,209,3,w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,0,0,0,D,Low,High,"Fine, smectitic, mesic Vertic Argialbolls",Mollisols,Albolls,Argialbolls,Vertic Argialbolls,fine,not used,not used,not used,mesic,Udic,mesic,eleventh edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,408926,18658441
