hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
Btg2,NA,B,NA,2,35,42,45,45,89,110,NA,47,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,95,98,100,1,2,3,0.1,0.4,0.8,0.1,0.3,0.8,0.1,0.3,0.5,0.2,0.3,1,0.4,0.7,1.1,47,56,57,20,22,30,30,34,39,40,42,50,0,0,0,0,0.58,1,NA,NA,NA,1.25,1.43,1.6,NA,NA,NA,1.7,1.78,1.85,NA,0.42,0.9,1.4,0.11,0.12,0.13,NA,NA,NA,30.5,31.5,34,21.7,23.5,28.3,37,43,50,6.5,7.7,9.9,50,53,62,29,30,37,30,33,43,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,26.3,30.8,36.5,NA,NA,NA,24.3,28.6,32.1,5.1,5.9,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,7.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658440,54694801
Btg3,NA,B,NA,3,45,89,110,110,152,180,NA,63,NA,0,0,0,0,0,0,100,100,100,100,100,100,98,100,100,96,99,100,1,2,3,0.1,0.2,0.8,0.1,0.2,0.8,0.1,0.2,0.5,0.2,0.4,1,0.4,1,1.5,60,62,67,20,23,30,30,39,40,30,36,40,0,0,0,0,0.34,0.5,NA,NA,NA,1.4,1.55,1.7,NA,NA,NA,1.69,1.77,1.84,NA,0.42,0.9,1.4,0.15,0.16,0.2,NA,NA,NA,31.6,34.5,35.8,18.6,22.8,25.5,34,39,45,3.7,6.1,7.1,40,47,51,21,26,29,21,28,32,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,20.5,26.5,29.4,NA,NA,NA,19.2,24.9,29.1,5.6,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,6,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658440,54694802
Cg,NA,C,NA,NA,110,152,180,200,200,200,NA,48,NA,0,0,0,0,0,0,100,100,100,100,100,100,98,99,100,96,98,100,1,2,3,0.1,0.3,0.8,0.1,0.3,0.8,0.1,0.3,0.5,0.2,0.3,1,0.4,0.8,1.5,60,63,67,20,25,30,30,38,40,31,35,40,0,0,0,0,0.34,0.5,NA,NA,NA,1.4,1.55,1.7,NA,NA,NA,1.69,1.77,1.84,NA,0.42,0.9,1.4,0.15,0.17,0.2,NA,NA,NA,32.2,34.1,35.8,19.2,22.2,25.5,34,39,45,3.9,5.9,7.1,40,46,51,22,25,29,21,26,32,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,21.1,25.9,29.4,NA,NA,NA,20.4,25.4,29.1,5.6,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,6,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658440,54694803
Cg,NA,C,NA,NA,45,119,140,200,200,200,NA,81,NA,0,0,0,0,0,0,100,100,100,100,100,100,95,99,100,82,87,92,15,19,25,0,0.2,5,0,0.5,5,0.5,1.6,3,2,5.4,8,5,11.3,15,43,48,52,NA,NA,NA,NA,NA,NA,27,33,40,0,0,0,0,0.25,0.5,NA,NA,NA,1.35,1.43,1.5,NA,NA,NA,1.7,1.78,1.85,NA,0.42,1,1.4,0.18,0.19,0.2,NA,NA,NA,30.1,32.4,34.8,15.4,19.2,23.5,41,44,46,3.1,4.5,7.1,37,43,51,19,23,29,14,20,29,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,18.8,24.4,29.4,NA,NA,NA,18.5,23.9,29.1,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.4,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658441,54694804
Btg,NA,B,NA,NA,30,41,45,45,119,140,NA,78,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,100,100,93,98,100,1,3,5,0,0,5,0,0,5,0,0,3,0.5,1,5,0.5,2,5,38,45,50,NA,NA,NA,NA,NA,NA,45,52,60,0,0,0,0,0.25,0.5,NA,NA,NA,1.3,1.38,1.45,NA,NA,NA,1.69,1.74,1.8,NA,0.01,0.02,0.42,0.11,0.12,0.13,NA,NA,NA,31.8,33.9,36,24.2,28.2,32.8,43,45,48,7.7,10.1,12.5,55,63,71,33,38,44,33,43,51,0.32,0.32,0,0,0,0,0,0,0,0,0,0,1,2,29.1,36,41.7,NA,NA,NA,27,34.4,42,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,7.1,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658441,54694805
Ap,NA,A,NA,NA,0,0,0,20,23,30,NA,23,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,94,98,73,79,83,22,26,30,0.8,2.1,5,0.8,2.9,5,3,4.2,8,5,8.2,12,5,8.6,12,45,51,55,NA,NA,NA,NA,NA,NA,15,23,27,0,0,0,3.5,4,4.5,NA,NA,NA,1.35,1.4,1.45,NA,NA,NA,1.55,1.6,1.66,NA,4.23,9,14.11,0.22,0.23,0.24,NA,NA,NA,28.3,31.7,33.4,13,18,20.7,40,42,44,1.5,2.8,3.6,33,41,46,9,15,18,5,12,16,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,13.5,19.6,22.5,NA,NA,NA,10.7,17.9,22,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,6.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658441,54694806
E,NA,E,NA,NA,20,23,30,30,41,45,NA,18,NA,0,0,0,0,0,0,100,100,100,100,100,100,89,94,98,73,79,83,22,26,30,0.8,2.1,5,0.8,3,5,3,4.3,8,5,8.1,12,5,8.5,12,45,54,55,NA,NA,NA,NA,NA,NA,15,20,27,0,0,0,0.5,0.75,1,NA,NA,NA,1.35,1.4,1.45,NA,NA,NA,1.55,1.6,1.66,NA,4.23,9,14.11,0.2,0.21,0.22,NA,NA,NA,24.9,27.6,30.7,9.1,12.2,16.4,42,44,46,1.4,2.2,3.5,26,32,39,9,13,19,4,8,15,0.55,0.55,0,0,0,0,0,0,0,0,0,0,1,2,12.6,16.4,21.5,NA,NA,NA,11,15.3,20.9,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,5,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658441,54694807
Ap,NA,A,NA,NA,0,0,0,15,18,30,NA,18,NA,0,0,0,0,0,0,100,100,100,100,100,100,94,97,99,87,92,95,5,10,20,0,0.8,1,0.5,1.7,2,1,1.9,2.2,1.5,2.6,3,2,3,5,55,65,70,20,28,30,30,37,45,22,25,27,0,0,0,3,4,5,NA,NA,NA,1.29,1.34,1.4,NA,NA,NA,1.42,1.47,1.49,NA,4,9,14,0.22,0.23,0.24,NA,NA,NA,30.1,31.9,33.2,15.5,18.2,20.4,42,44,46,2.6,3.2,3.6,38,43,47,15,17,18,13,17,20,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,18.6,21,22.6,NA,NA,NA,15.6,18.6,21.1,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,7,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658363,54694494
Bt,NA,B,NA,NA,15,18,30,30,33,50,NA,15,NA,0,0,0,0,0,0,100,100,100,100,100,100,94,99,100,87,94,100,5,8,20,0,0.5,1,0.3,0.6,1,0.5,0.9,2.5,1.5,2.4,3,2,3.6,5,45,55,65,20,21,30,30,34,45,28,37,48,0,0,0,1,1.5,2,NA,NA,NA,1.34,1.37,1.4,NA,NA,NA,1.63,1.66,1.8,NA,0.01,0.09,0.1,0.21,0.22,0.23,NA,NA,NA,30.8,34.1,37.3,16.6,22,28.5,44,45,46,3.6,6.6,9.5,40,50,62,19,26,35,16,27,41,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,22.1,28.5,36,NA,NA,NA,18.7,25.2,34.3,5.1,5.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,7.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658363,54694495
BC,NA,BC,NA,NA,50,97,180,200,200,200,NA,103,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,93,98,80,84,92,5,18,20,0,2.2,3,2,3.9,4,2,4,5,3.5,4.7,5,2,3.2,5,45,48,65,20,20,30,20,28,31,28,34,40,0,0,0,0,0.25,0.5,NA,NA,NA,1.39,1.45,1.51,NA,NA,NA,1.6,1.66,1.78,NA,0.4,0.9,1.4,0.18,0.19,0.2,NA,NA,NA,30.6,32.9,35,16.2,20,23.8,41,43,45,3.3,4.7,7.1,38,44,51,19,24,29,14,20,29,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,19.4,25,29.4,NA,NA,NA,17.8,19.6,29.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,4.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658363,54694496
Btg,NA,B,NA,NA,30,33,50,50,97,180,NA,64,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,90,95,99,2,7,20,0,0.2,1,0.3,0.4,1,0.5,0.8,2,1.5,2.3,3,2,3.3,5,40,48,55,20,23,30,20,25,35,40,45,50,0,0,0,0,0.5,1,NA,NA,NA,1.32,1.38,1.45,NA,NA,NA,1.7,1.76,1.83,NA,0.01,0.09,0.1,0.12,0.13,0.14,NA,NA,NA,30.4,32.2,33.8,21.5,24.7,28,43,45,47,6.5,8.4,9.9,50,56,62,29,33,37,28,35,42,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,26.3,32.5,36.5,NA,NA,NA,24.3,30.8,34.8,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,8.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658363,54694497
Ap,NA,A,NA,NA,0,0,0,18,20,27,NA,20,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,2.4,3,3.3,0,0.2,0.5,0.2,0.8,1,0.1,0.5,1,0.2,0.8,1.5,0.5,0.7,1.8,70,79,82,27,32.9,35,40,46.1,48,15,18,27,0,0,0,1,2.6,4,NA,NA,NA,1.22,1.31,1.45,NA,NA,NA,1.39,1.42,1.56,NA,4,9,14,0.22,0.23,0.24,NA,NA,NA,24.9,28,32.2,9.1,12.6,18.8,41,46,50,1.4,1.9,3.6,27,34,45,9,12,18,7,12,21,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,12.9,15.6,22.5,NA,NA,NA,10.3,15.2,22.2,5.6,6.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,3.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658362,54694489
E,NA,E,NA,NA,18,20,27,27,36,41,NA,16,NA,0,0,0,0,0,0,100,100,100,100,100,100,94,97,100,90,95,100,2.2,5,5,0,0.8,1,0.8,2.2,3,0.2,0.7,1.2,0.2,0.7,1.5,0.5,0.6,1.8,65,72,80,23,25.9,30,40,46.1,48,15,23,30,0,0,0,0.5,1,1.5,NA,NA,NA,1.35,1.42,1.45,NA,NA,NA,1.51,1.57,1.69,NA,4,9,14,0.2,0.21,0.22,NA,NA,NA,25,29.3,32.3,9.2,14.4,18.9,42,43,46,1.4,2.7,4.1,26,35,43,9,16,21,6,15,23,0.55,0.55,0,0,0,0,0,0,0,0,0,0,1,2,12.6,18.7,23.8,NA,NA,NA,10.3,17.5,23.3,5.6,6.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,4.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658362,54694490
Btg,NA,B,NA,NA,27,36,41,41,122,148,NA,86,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,2.3,3,4,0,0.2,0.3,0.1,0.6,1,0.2,0.5,1,0.5,1,2,0.5,0.7,1.8,40,46,55,15,18.2,21,24,27.8,32,41,51,60,0,0,0,0.3,1.2,1.5,NA,NA,NA,1.3,1.36,1.45,NA,NA,NA,1.59,1.81,1.91,NA,0.4,1,1.4,0.11,0.12,0.13,NA,NA,NA,30.8,34.1,36.4,22.3,28.6,33.6,42,45,48,7.3,10.2,12.8,52,64,74,30,37,44,30,41,52,0.28,0.28,0,0,0,0,0,0,0,0,0,0,1,2,29.5,37.3,43.2,NA,NA,NA,26.9,34.5,42.1,4.5,5.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,9.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658362,54694491
BCg,NA,BC,NA,NA,41,122,148,148,152,180,NA,30,NA,0,0,0,0,0,0,100,100,100,100,100,100,98,100,100,95,99,100,1,2,3,0,0.1,0.3,0,0.1,0.8,0.1,0.3,0.7,0.2,0.6,1.8,0.5,0.9,1.8,57,62,65,15,21.3,23,36,40.7,44,32,36,40,0,0,0,0,0.3,0.5,NA,NA,NA,1.35,1.48,1.5,NA,NA,NA,1.7,1.75,1.91,NA,0.4,0.9,1.4,0.18,0.19,0.2,NA,NA,NA,32.3,33.9,35.3,18.9,21.7,24.3,41,42,46,4.1,6.1,7.1,41,47,51,23,26,29,22,28,32,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,21.7,26.4,29.4,NA,NA,NA,20.5,25.1,29.1,5.6,6.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,6.3,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658362,54694492
Cg,NA,C,NA,NA,148,152,180,200,200,200,NA,48,NA,0,0,0,0,0,0,100,100,100,100,100,100,98,100,100,95,98,100,1,3,4,0,0.1,0.3,0,0.1,0.8,0.1,0.5,0.7,0.5,0.9,1.8,0.5,1.4,2.3,62,67,69,15,23.5,26,36,43.5,48,27,30,35,0,0,0,0,0.3,0.5,NA,NA,NA,1.35,1.48,1.5,NA,NA,NA,1.7,1.75,1.91,NA,0.4,0.9,1.4,0.18,0.19,0.2,NA,NA,NA,30.4,31.8,33.7,16,18.2,21.4,41,42,46,3.1,3.9,5.9,37,40,46,19,21,25,18,21,27,0.49,0.49,0,0,0,0,0,0,0,0,0,0,1,2,18.8,22.6,26.2,NA,NA,NA,18.5,22.1,26,5.6,6.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.9,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18658362,54694493
