ApsimVersion = 7.9 r4044
Title = CC_270_oat15
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        144.906        144.906          0.000      17327.912       1524.426            129        134.000        199.000        248.000        288.000        278.000          3.589        640.083           250.158        197.143        111.560            1.976               1.000          1.746       1515.753           0.000        924.015         38.754         63.984          270.0          130.8           92.2        148.607          105.7         43.023       1226.289          148.9          123.0          54.918         54.918       7746.558          2.547          2.010          1.448          0.731          0.492          0.459           2754.477           0.281             586.2              5.2           0.00       8436.900         79.861         42.258         2246.0         4725.3       1608.495          0.093          1.070          0.566
     31/12/2002           2002        196.909        196.909          0.000      18951.789       1513.828            123        128.000        192.000        245.000        281.000        280.000          3.762        642.713           278.513        219.928        145.394            1.983               1.000          1.770       1413.510           1.000        961.567         56.211         -0.076          270.0          123.5           93.6        153.642          120.4         33.221       1297.436          143.9          101.0          19.225         19.225      10526.564          2.556          2.004          1.447          0.731          0.492          0.568           3565.266           0.295             965.1              8.6           0.00       7542.512         70.120         43.026         2631.2         4685.8       1645.903          0.087          1.070          0.661
     31/12/2003           2003        204.226        204.226          0.000      20196.789       1227.921            119        126.000        198.000        253.000        294.000        273.000          3.779        650.799           289.518        238.749        157.040            1.969               1.000          1.757       1279.424          18.000        934.702         37.047         92.214          270.0          106.3           76.2        169.271          130.0         39.227       1196.243           91.1          127.4          40.909         40.909      10917.729          2.570          2.000          1.446          0.731          0.492          0.550           3644.756           0.300            1067.3              9.4           0.00       7949.163         75.059         42.362         2726.5         4632.7       1860.868          0.092          1.071          0.658
     31/12/2004           2004        235.637        235.637          0.000      21913.500       1427.815            118        125.000        198.000        263.000        286.000        276.000          3.871        575.170           257.286        246.350        167.814            1.994               1.000          1.849       1235.067          10.000        896.805         38.252        187.612          270.0           94.9           54.0        135.538          105.6         29.778       1099.845           32.7          133.3          56.238         56.238      12596.935          2.599          1.996          1.446          0.731          0.492          0.584           3802.193           0.331            1292.2             11.4           0.00       8256.468         73.235         45.096         3151.2         4706.1       1971.386          0.090          1.069          0.681
     31/12/2005           2005        218.033        218.033          0.000      19428.504       1506.230            125        129.000        196.000        250.000        290.000        280.000          3.841        618.299           281.449        222.187        154.275            1.993               1.000          1.750       1330.917           4.000        942.994         77.138        126.963          270.0          131.0           97.4         97.485           76.4         21.141       1165.114           86.4           19.0           1.654          1.654      11655.853          2.610          1.991          1.446          0.731          0.492          0.609           4005.559           0.291            1308.8             11.0           0.00       6559.423         61.846         42.425         3133.8         5075.0       1801.635          0.093          1.071          0.694
     31/12/2006           2006        182.479        182.479          0.000      16971.488       1532.414            129        136.000        198.000        250.000        292.000        284.000          3.442        610.522           238.669        194.048        129.827            1.974               1.000          1.744       1631.817           0.000        933.757          4.755         -1.983          270.0          139.2          109.3        143.999           94.9         49.405       1294.875          181.0           72.8          17.911         17.911       9755.167          2.613          1.984          1.444          0.731          0.492          0.588           3761.035           0.259             705.4              6.2           0.00       5958.610         57.932         41.142         2739.9         5037.7       1656.926          0.098          1.071          0.669
     31/12/2007           2007        198.317        198.317          0.000      19087.201       1533.166            133        138.000        199.000        251.000        284.000        296.000          3.861        684.803           272.890        217.309        142.975            1.968               1.000          1.776       1476.930           0.000        970.910         62.521        219.944          270.0          142.3          108.8        242.562          164.2         78.174       1060.608          160.4          222.6         102.167        102.167      10601.857          2.615          1.978          1.444          0.731          0.492          0.567           3983.177           0.266             568.1              5.1           0.00       7439.873         69.107         43.063         2593.4         4850.2       1995.081          0.105          1.069          0.658
     31/12/2008           2008        210.868        210.868          0.000      18620.201       1210.297            135        140.000        206.000        271.000        308.000        295.000          3.492        624.096           242.917        210.713        146.364            1.994               1.000          1.776       1033.283          23.000        882.326        153.868        341.944          270.3           90.3           65.5        203.830          154.9         48.774        933.034           73.0          122.2          35.612         35.612      11272.809          2.628          1.974          1.443          0.731          0.492          0.616           3256.633           0.346             951.4              8.3           0.00       6172.660         58.475         42.225         2723.2         4687.0       1558.220          0.084          1.071          0.695
     31/12/2009           2009        216.705        216.705          0.000      19485.570       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.494        575.195           231.727        220.454        151.364            1.993               1.000          1.843       1356.558           0.000        868.435         18.789        251.403          270.1          103.3           70.6        132.595           92.8         39.869       1030.281           87.4           37.8           0.682          0.682      11584.860          2.644          1.970          1.443          0.731          0.492          0.605           3821.213           0.303            1097.0              9.6           0.00       6751.364         63.344         42.633         2858.6         4776.4       1696.457          0.087          1.069          0.687
     31/12/2010           2010        188.613        188.613          0.000      17057.412        869.694            119        125.000        191.000        240.000        280.000        301.000          3.313        592.340           230.470        196.288        136.867            1.983               1.000          1.743        780.171          37.000        942.681        203.606        457.256          270.0          109.8           75.1        192.918          138.5         54.407        811.007           73.3           43.6           0.805          0.805      10083.098          2.657          1.967          1.442          0.732          0.492          0.608           3769.031           0.268             979.2              8.6           0.00       6133.180         55.215         44.431         2782.3         4906.2       1508.737          0.088          1.070          0.697
     31/12/2011           2011        168.916        168.916          0.000      17142.018       1499.357            131        138.000        202.000        256.000        293.000        293.000          3.512        552.143           196.116        196.849        126.276            1.994               1.000          1.758       1419.915           0.000        874.327          6.409         68.008          270.0          127.9          102.6        122.505           97.4         25.212       1224.148          128.2           33.1           1.281          1.281       9030.091          2.657          1.962          1.441          0.731          0.492          0.539           2960.505           0.305            1101.6              9.4           0.00       7228.903         66.158         43.707         2474.3         4978.2       1501.036          0.088          1.070          0.641
     31/12/2012           2012        187.452        187.452          0.000      17013.391       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.366        733.943           293.523        199.074        135.972            1.829               1.000          1.741       1774.938           0.000       1058.426         12.801        -87.347          270.0          148.9           98.5        126.856           96.5         30.439       1381.964          207.5          135.0           3.454          3.454      10020.996          2.674          1.954          1.439          0.730          0.492          0.601           3709.170           0.270             279.0              2.4           0.00       6186.595         59.073         41.891         2645.7         4756.3       1388.552          0.082          1.070          0.683
     31/12/2013           2013        146.116        146.116          0.000      18261.912       1515.396            144        149.000        206.000        260.000        281.000        294.000          3.369        678.079           274.261        213.705        115.003            1.913               1.000          1.834       1609.340           5.000        960.414         21.439        -77.748          270.0          114.2           87.5        141.789          109.6         32.154       1352.422          205.6          117.4          12.873         12.873       7811.257          2.678          1.947          1.438          0.730          0.492          0.431           3097.211           0.252             687.8              6.2           0.00       9726.571         95.082         40.919         2004.2         4781.7       1750.294          0.096          1.068          0.538
     31/12/2014           2014        176.568        176.568          0.000      15993.913        930.054            127        132.000        199.000        256.000        290.000        304.000          3.085        539.002           194.478        181.124        122.790            1.991               1.000          1.781        826.592          29.000        873.704         70.382        356.221          270.0           88.7           50.8        317.914          215.6        102.307        931.562          120.7          136.3           9.038          9.038       9439.176          2.710          1.944          1.438          0.730          0.492          0.592           3540.513           0.267            1179.0             11.1           0.00       5869.609         54.908         42.759         2968.7         4688.5       1508.617          0.094          1.070          0.678
     31/12/2015           2015        197.186        197.186          0.000      19084.621       1310.653            133        138.000        203.000        259.000        280.000        303.000          4.050        660.403           251.603        212.826        138.210            1.993               1.000          1.845       1160.014           0.000        948.797        177.004        227.487          270.0          134.4           93.9        186.217          140.5         45.722       1055.430          111.9           58.2           2.847          2.847      10541.387          2.718          1.941          1.437          0.730          0.492          0.565           3433.525           0.307             470.1              4.2           0.00       7716.066         70.480         43.792         2522.5         5069.8       1867.336          0.098          1.068          0.649
     31/12/2016           2016        194.452        194.452          0.000      18729.986       1521.001            118        126.000        189.000        240.000        285.000        287.000          4.094        615.094           252.750        212.513        139.041            1.982               1.000          1.729       1306.394           0.000        973.324        128.967        160.210          270.0          151.7          108.6        165.477          120.3         45.225       1130.058          134.1           48.9           1.426          1.426      10395.242          2.724          1.935          1.436          0.730          0.492          0.562           4187.969           0.248             923.7              8.1           0.00       6896.281         66.281         41.619         2477.8         5031.3       1875.820          0.100          1.071          0.654
     31/12/2017           2017        120.758        120.758          0.000      11148.396       1507.000            121        127.000        189.000        241.000        284.000        300.000          2.823        584.385           160.250        101.421         69.998            1.994               1.000          1.541       1299.554          14.000        970.936         15.875        235.637            0.3          154.8          120.9         88.683           60.7         27.831       1048.142           54.7           61.0           1.938          1.938       6455.631          2.716          1.928          1.435          0.730          0.492          0.590           2381.656           0.271             755.2              6.7           0.00       3787.076         26.895         56.323         2352.8         4927.6       1099.430          0.099          1.045          0.690
     31/12/2018           2018         83.181         83.181          0.000       8753.558        898.076            121        126.000        186.000        237.000        284.000        287.000          2.622        540.924           122.287         73.520         44.979            1.994               1.000          1.532        796.752          41.000        925.694        167.937        481.171            0.8          112.4           93.1         43.400           30.1         13.309        781.672           26.3           26.9           1.956          1.956       4446.793          2.701          1.923          1.434          0.729          0.492          0.519           1507.115           0.295             767.0              5.1           0.00       3378.099         23.898         56.543         1754.3         4567.9       1013.592          0.116          0.985          0.612
     31/12/2019           2019        167.627        167.627          0.000      15511.936       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.406        658.730           202.261        176.278        117.856            1.994               1.000          1.742       1331.258           0.000        858.525         40.087        230.585          270.0          111.4           95.9        117.103           69.1         48.279       1052.948          144.1           13.6           1.734          1.734       8961.188          2.688          1.918          1.432          0.729          0.492          0.586           3444.723           0.260             257.3              1.7           0.00       5463.883         52.987         41.247         1843.0         4159.1       1527.328          0.098          1.071          0.669
